translation,gloss
The wolf went to the grass house and looked it over.,WOLF BPCL:5xx TO IX-3p HOUSE GRASS DCL:5xx
"""I warn you, get out or else I will snatch you and eat you up!"" Wolf said.",WARN IX-2p IX-1p TAKE-OVER EAT EAT-UP FUTURE
"The pig refused. He closed and locked the door, sat, and waited. ",PIG IX-loc BCL:5xx REFUSE CLOSE ICL:Sxx LOCK SIT WAIT
"The wolf looked at the pig and said, ""Ok, I warned you. One... two... three...""",PIG LOOK #OK WARN part ONE TWO THREE
The wolf inhaled deeply and blew at the house.  The grass house blew away.  ,HOUSE DCL:5xx
The grass house was blown away.  The pig looked around in shock.,GRASS BLOWN-AWAY BCLxx FINISH
The pig looked up to see the wolf staring at him. ,LOOK SEE WOLF
He looked and got scared.  He got up and ran to the wood house.,LOOK SCARE GET-UP RUN
He arrived at the wood house.,ARRIVE IX-3p WOOD HOUSE
The pig went into the wood house.  He and his brother asked themselves what they should do.  They sat down together.,IN BROTHER IX-3p-pl-2:k/m 5xx DCL:5-Cxx #DO SCL:bent-Vxx 5xx
"The pig, I mean, the wolf arrived and stared at him.",PIG WOLF ARRIVE LOOK BCLxx
"Wolf said, ""I warned you, ONE... TWO... THREE...""",WARN ONE TWO THREE
Wolf inhaled deeply and then blew the house away.,THREE DCL:5xx BLOW HOUSE DCL:5xx
"The two pigs were left under the open air; they were sitting, looking around, and saw the wolf!",TWO PIG LEAVE-THERE SCL:bent-Vxx LOOK-AROUND
"Wolf looked at them and said,"" I am ready to catch and eat you!""",WOLF LOOK READY IX-1p TAKE-OVER EAT EAT-UP
"Wolf reached down to attack, but two pigs ran away towards the brick house just before Wolf could catch them.",BCL:5xx MISTAKE TWO PCL:Vxx
Wolf chased after the pigs.  Two pigs went into the brick house.,CHASE TWO IN BRICK HOUSE
The pigs went in and discussed what to do; they closed and locked the windows and doors.,IN #DO CLOSE ICL:Sxx LOCK
"The pigs said,"" What should we do?  Let's wait and see.""",5xx #DO 5xx SEE-SEE 5xx
Wolf arrived.,WOLF ARRIVE
The wolf looked at the house.  It looked different--it was made of brick. ,BPCL:2xx HOUSE DIFFERENT LOOK BRICK DCL:5xx LOOK-up-left
"The wolf said, ""I'm ready to eat you three.  I'll do it.""",LOOK-up-left INFORM THREE PIG IX-1p READY EAT IX-2p TAKE-OVER FUTURE
"The three pigs said, ""No, we'll see about that.  Go ahead--try.""",THREE PIG 5xx SEE-SEE PROCEED 5xx
"The wolf looked toward the pigs and said, ""Fine.  Ready?..."" He took a deep breath and blew at the house.  ",LOOK FINE READY DCL:5xx
The wolf was surprised.  He had been confident that he would destroy the house.  He looked back at the house. ,IX-3p CONFIDENT FUTURE DESTROY THREE LOOK
The house was stiill standing; it was a strong house.  The wolf was surprised. ,LOOK STRONG DCL:bent-Bxx LOOK
"The wolf started to get angry.  When the three pigs realized that they were safe, they began to celebrate.  ",LOOK ANGRY THREE PIG IN (2)BCL:Sxx LOOK SAFE HOUSE HAPPY CELEBRATE
"The wolf was getting more angry.  ""Again!"" He yelled. ""One, two, three..."" He took another deep breath and blew at the house. ","WOLF LOOK ANGRY AGAIN ONE TWO THREE DCL:5""airinhaledandblownout"
The house still stood strong.  The pigs started celebrating even more.  ,5xx HOUSE STRONG PIG INCREASE CELEBRATE LOOK
The wolf wondered what he should do.  He looked around the house and saw the chimney coming out from the roof. ,LOOK ANGRY #DO LOOK SEE DCL:Cxx ROOF IX-locxx DCL:Cxx IX-locxx
"""I could go up to the roof and down the chimney,"" the wolf thought, and he started climbing.  The three pigs stopped celebrating inside the house. ",IDEA IX-1p BPCL:Vxx SCL:bent-1xx CLIMB THREE PIG IN CELEBRATE 5xx
The pigs felt the roof vibrating.  They looked up...,FEEL VIBRATE ROOF DCL:Bxx LOOK
"...and realized that the wolf was trying to come down the chimney.  ""Ahh! Hurry!"" they said and hastily built a fire in the fireplace. ",IX-locxx DCL:Cxx HURRY WOOD GET PUT-AWAY ICLxx FIRE BCLxx
The pigs blew on the fire and it grew.,BCLxx INCREASE FIRE 5xx LEAVE-THERE
 The pigs looked up.  The wolf looked down the chimney and started to climb down.  His tail hung down under him.  The fire burned beneath him. ,BPCL:Fxx WOLF IX-loc LCL:Cxx BPCL:2xx FIRE
 The fire began to burn the wolf's tail.  The wolf threw himself out of the chimney; he flew out. ,FIRE HOT FIRE WOLF BCLxx SCREAM (2)BCL:5xx SCL:1xx
The wolf landed in a pond; a ball of steam rose from the pond.,SCL:1xx WATER DCL:crvd-L:xx SCL:crvd-Vxx DCL:5xx BPCL:crvd-Vxx
"The wolf held his sore behind in relief, then ran away.  The three pigs happily celebrated and danced.  They lived together for ever after.  ",BCLxx BPCL:crvd-1xx ESCAPE THREE PIG 5xx HAPPY TOGETHER CELEBRATE DANCE LIVE TOGETHER FROM-NOW-ON
"Really, last weekend, I got together with twenty friends",REALLY PAST WEEKEND IX-1p PCL:Cxx FRIEND IX-1p-pl-arc TWENTY
"We, Deafies, went to Maine for white water rafting.",IX-1p-arc DEAF GO TO ns-MAINE fs-MAINE IX-3p WATER WHITE WATER BOAT
I arrived on Friday night.,REALLY IX-1p ARRIVE FRIDAY NIGHT
There were tents set up all over.,REALLY MANY CAMP LCL:crvd-5xx SET-UP SET-UP SET-UP
"There was a lot of beer everwhere, and people mingling.",BEER DCL:crvd-5xx REALLY EVERY+WHERE DCL:5xx PEOPLE PCL:5xx
We stayed up very late. The next morning we woke up.,IX-1p-pl-arc IX-1p-pl-arc 5xx OVER-NIGHT WAKE-UP MORNING
We had to be patient because we got up at seven o'clock in the morning.,MORNING PATIENT STAND-UP SEVEN MORNING
We were ready for our great adventure!,READY FOR IX-1p-pl-arc GREAT fs-ADVENTURE 5xx
We went in the bus after breakfast.,#BUS DCL:crvd-5xx ARRIVE IX-1p-arc SCL:crvd-Vxx OVER/AFTER EAT+MORNING
"We got in the bus, took off, and arrived to one river.",IX-1p SCL:crvd-Vxx DCL:Cxx ARRIVE ONE RIVER
"...I don't know, it started with a K.  It's a long word, that river.",5xx fs-K SPELL LONG-TERM WORD IX-3p RIVER
"It was close by, twenty minutes away from our camp ground.",IN RIGHT-HERE ns-MAINE TWENTY MINUTES FROM WHERE IX-loc-arcxx CAMP AREA
We sat on the raft.,SIT ON fs-RAFT RAFT
I have to admit that it was my first time.,IX-1p POSS-1p FIRST TIME ADMIT IX-1p 5xx
I didn't know what to do--I thought it would feel like being on a boat on the water.  I thought it wasn't a big deal.  ,IX-1p NOT-KNOW #DO part FEEL SAME ON BOAT WATER THINK (F)NONE
We started to sit down.,IX-1p START SCL:crvd-Vxx IX-loc 5xx
We had a leader that sat at the back of the raft.,IX-1p-pl-arc HAVE LEADER
"There were eight of us in the raft,  and both people in front had to be hearing.",HAVE UNDERSTAND BOTH FRONT MUST HEARING
So I can follow how to row.,#SO IX-1p CAN FOLLOW ICLxx
They will know when it is the right time to stop rowing or drag the paddle.,KNOW WHEN RIGHT TIME STOP ICLxx
The leader would yell but we Deaf people cannot hear him in the back.,SCREAM #SO IX-1p-pl-arc DEAF CANNOT HEAR THUMB-IX-loc
So we sat down and got ready.,#SO IX-1p SCL:crvd-Vxx 5xx READY
"The boat was really slow.  I thought, no problem.",DCL:B-Lxx REALLY SLOW IX-1p 5xx
I was rowing and thought it was boring.,IX-1p ICLxx IX-1p THINK 5xx BORE 5xx ICLxx
I tapped my friend Tony.,SAY IX-1p BCL:4xx fs-TONY POSS-1p FRIEND
"I tapped him and said, ""THAT's white water rafting?""",IX-1p BCL:bent-Bxx THAT IX-loc WHITE WATER BOAT
The boat suddenly shot down; the rapids were churning all around us.,BOAT SCL:bent-B-Lxx DCL:B-Lxx
I flew out of the raft--I was dumbfounded.,IX-1p SCL:bent-Vxx IX-1p 5xx
I was lost--I couldn't find the boat.  The boat came around...,IX-1p LOSE IX-1p CANNOT FIND/FIND-OUT BOAT
"...I waved at the raft, and they came and got me...",IX-1p BCLxx BOAT GET IX-1p
"...and another guy, Mike Daisy, who also fell off.",AND OTHER MAN fs-MIKE fs-DAISY IX-3p SCL:bent-Vxx WITH IX-1p SCL:bent-Vxx
They pulled me back onto the raft.,IX-1p 5xx IX-3p BCLxx IX-1p IN ON BOAT
We got back into our seats.  I was a bit shaken..,IX-1p SCL:bent-Vxx IX-1p 5xx
I realized it was serious business.,IX-1p REALIZE 5xx SERIOUS 5xx SERIOUS BUSINESS 5xx
I dug my foot into the side of the raft so I wouldn't fall again.,IX-1p fs-FOOT BPCL:Bxx MAKE REALLY IX-1p REFUSE FALL AGAIN BPCL:Bxx
"There was waving while we were rowing, and people fell off the raft.",ICLxx SCL:B-Lxx SOME SCL:bent-Vxx FINISH
It was fun all day and we had a good time.  We decided to take a break.,#FUN GOOD TIME ALL-DAY TAKE-BREAK
We pulled over for a lunch break.,HAVE EAT+NOON TAKE-BREAK IX-1p SCL:B-Lxx
We had a choice of steak or chicken.,HAVE STEAK #OR CHICKEN CHOICE
"I went for the steak--I love steak.  We ate quickly, ",IX-1p GO-OUT FOR STEAK IX-1p KISS-FIST STEAK SELF-1p IX-1p GRAB-CHANCE EAT
...and when that was done we got on the raft again,ETC. FINISH SCL:bent-Vxx ON fs-RAFT AGAIN
"The raft headed down the river.  The man in the back, our leader,... ",DCL:B-Lxx IX-3p MAN WHO LEAD IX-1p-pl-arc
"He warned us that later, further down, would be be tougher.",THUMB-IX-3p WARN SAY LATER IX-loc TOUGH
He expected a bunch of us to fall out.,REALLY EXPECT MANY IX-1p-pl-arc SCL:bent-Vxx
"I looked at him and said OK, that is fine.",IX-1p LOOK #OK FINE
"The raft went down some rapids--really, it was fifteen feet straight down",FINE REALLY FIFTEEN fs-FEET SCL:bent-B-Lxx
I braced myself as we went down--I was expecting to fall out.,IX-1p BCLxx EXPECT SCL:bent-Vxx IX-1p BCLxx
We went down and many people fell off.,REALLY MANY SCL:bent-Vxx
The only left was me and Mike Daisy. It's ironic that us two stayed on.  It is strange.,LEAVE-THERE IX-1p fs-MIKE fs-DAISY SARCASM STRANGE
"It is ironic because we both fell before,",SARCASM FALL PAST
"...but he and I were the ones to ""survive"" that drop.",BUT IX-1p-pl-2 STILL 5xx LIVE THAT SCL:bent-B-Lxx
I pulled people back onto the raft.,IX-1p BCLxx
One woman who was riding with us...,REALLY ONE (5)WOW ONE WOMAN IX-1p RIDE WITH IX-3p-pl-arc
...was stuck under the boat and could not breathe for a while.,STUCK LCL:B-Lxx BOAT CANNOT BREATHE FOR 1-MINUTE
I reached under the raft and found her.,IX-1p BCLxx FIND/FIND-OUT fs-HER
I held my paddle out to her.,ICL:Sxx GIFT POSS-1p ROW/PADDLE fs-POLE ICL:Sxx
I pulled her close with the paddle and then pulled her back on.,BCLxx BCLxx BCLxx BCLxx
She was coughing and I thought maybe we would have to do CPR on her.,IX-3p COUGH THINK MAYBE MUST DO fs-CPR ON IX-3p
But she spit up the water.,BUT 5xx REALLY SPIT WATER BCLxx
"She threw up a little, it was really nothing big.",VOMIT LITTLE-BIT FINISH 5xx REALLY (F)NONE HEAD-COLD xx CONCEPT DCL:1xx 5xx
"Really, everything was fine; the girl was worried .",REALLY EVERY+THING FINE IX-3p GIRL WORRY 5xx
I arrived...,IX-1p ARRIVE 5xx
 ...and called it a day.  We pulled over.,IX-1p NAME fs-IT fs-DAY FINISH SCL:3xx
We got back on the bus and arrived at the campground.,SCL:bent-Vxx ON #BUS DCL:Cxx ARRIVE CAMP GROUND
Most of us got in the spa.,MOST IX-1p-pl-arc SCL:bent-Vxx ON fs-SPA
We just sat and relaxed--Aaahhh...,SCL:bent-Vxx 5xx RELAX 5xx
