input sentence,translation
you probably wondering why i didn't report it to the police.,FIFTH-IN-LIST FLY-BY-PLANE INTERRUPT LIFE PLAYER BREAK CHOP OFFICERS LIST-ORDER-IX SUN+#BURN INTERPRET FRONT LOCAL STILL DOCTOR DISEASE DORM HORSE HONEST x USE WALK SUNSCREEN FEEL EASIER STUDY DISORDERED MEXICO/SPAIN LIP BOSTON TAKE-OFF ILLEGAL PASS-OUT_3 TEASE SHOULD WAIVE GET-IN-BED STAY-AWAKE DOOR HOW CLEAN LVINCE DEPART ENVIRONMENT SEASON EXPECT THEN SOUND RACE RED RULE INTELLIGIBLE HALL HARRY HUMID HAPPY WHICH ADVISE/INFLUENCE+AGENT MOTORCYCLE MORMON CONFLICT/INTERSECTION POSS SLICE TREE SPINACH RUN RUN R PLUS GOOD
are the clothes on sale?,SAME DELICIOUS SIX+HALF SUBTELNY OPEN-BOOK TV SATISFIED SHH IBLE FOR-FOR K BAD TIRE PADDLE/CANOE CHALLENGE CEREAL LONG+MOST BOX OFFENSE ACT CANDY EXPERIMENT FINALLY/SUCCEED LONG+MOST PLANT URINE TEASE ASL OFFICE HONOR VERY SIDE HOW SPEND SYNTAX SEE BICYCLE ZOOM OBJECTS SUNSHINE_2 WELCOME TIME-FOUR STORM TIME-FOUR OLD+AGE-SIX+HALF CONTACT AAA LIMIT SWEETHEART ONE-MORE DEPART ONLY EVEN PATIENT NICE CHECK+fs-LIST LOSE ADVISE/INFLUENCE+AGENT NOW LECTURE NOW ASL SEASON EXHAUST POINT-TO MEMBER CORNER PERSONA LIST-ORDER-PINKY IRRITATING
i love apples in the fall.,IND ADDICTED INVOLVEMENT LCL BOSS ONE MOW ITS THATS-ALL SUNNY LCL MENTION FOUR LOG ALRIGHT SORRY ONE-DOLLAR FIRST-SECOND-THIRD-IN-LIST NOT-LIKE DISCUSS-INTENSELY BROCCOLI BRING PLACE NONE/NOTHING COOK/KITCHEN EVEN FORGET-IT HABIT_3 FF COLORADO OVER/AFTER PRICE LISTEN KOWTOW BLANK-OUT PLAY+AGENT UN CNN SHUCKS ROLL-ON-FLOOR-LAUGHING ACCIDENT GROUP CRASH_2 TRANSFER ROW/PADDLE NOISE+RUMBLE FORMERLY LOTION FROM PASS-OUT_2 PINEAPPLE FLAT-TIRE_3 NOISY FIREWORKS_2 PRINCE LIKE CHRISTMAS FALL-INTO-PLACE WAS GRANDFATHER FORGET-IT WHATS-UP SEPARATE DEER FIGHT NORTHRIDGE HUMID STATUS AT RACE
who walked to the store?,COUSIN ANNOUNCE EVERY-MONTH/RENT COLLIDED ECONOMIC GREEN p TAKE-OVER ICE-CREAM SMOOTH YES PARALLEL PETRONESTRATIY SANDWICH_4 LIST ALL FEEL CRY GAS BIRD COMEDY G BALL REFUSE BARITONE MUTE SCHEDULE PACK ADVISE/INFLUENCE+AGENT LAUGH-HARD REALLY CRASH PUBLIC CHEAP+MOST SUBTRACT IMPORTANT FUN BREAK+ENTER CARE_2 BELOW_2 VOLUNTEER/SHIRT ALL-DAY CALL-ON-RELAY/VRS APPROACH BOOK_2 MONEY_2 CHEAP+MOST LEND TWO GROUND INTERPRET HAVE SPRING MICROPHONE PREGNANT SD CORRECT GENDER CHAT GERMANY NOT RING HORRIFIED TEST TIGER G TIE EVERY+fs-DAY JEN DOG
the student's father bought a house.,LOVE MODEL TEXTING COMPARE BBQ UN+PREDICT CAPECOD HUMID TAKE-OFF EMAIL THAN STRIPE GROW-UP LOCAL DISCONNECT HAD-IT BURN DAUGHTER EASY+MOST SENSES LISTEN PERSONA FIX MOVIE HURT LOG FORMERLY VP # ROCK DVD CAT GLOBE WEATHER FRIENDLY PRO CUED-SPEECH FEDEX CHEMICAL EVERYDAY TRANSFER HUMID NEWTON LESS JULY THINK+BURST SAY WAIVE OLD+NINE SAFE WHEEL IGNORE LOX SHEET-CAKE SAY RIVER TRANSFER THAN PKSON MISS/ASSUME CONFRONT AGE-THIRTEEN SIGN K GIVE-UP+fs-UP WINNING THUMBS-UP/GOOD NEAT EXPECT INTERVENTION
"i see: they know i'm deaf and they imagine that deaf people cannot speak. but then they realize that i can speak, so they offer praise. that praise itself has an underlying meaning, though.",INFORM CONTACT HOUR WOW/AWFUL SHAKE SOCIAL/INTERACT_2 BEFORE THINK+LONG-LIST GENERAL NEED HUNGRY ONE-MONTH V TEXAS CHALLENGE SEE-SEE CHARLES ALL-THE-WAY WHY+NOT PICK-UP SOLICIT BODY ENGINE REPORT IS LIFE OHIO EXPENSIVE TRANSFER EXPERIMENT NAB GET NUMB LOOP MUHAMMAD PASS-OUT_3 NO SIXTY SITES ALLERGY SENTENCE L-X SUNBATHE MICROPHONE FINISH RESTAURANT TEACH+AGENT BBQ TWENTY-EIGHT SWALLOW WATCH BUSINESS_2 INNOCENT LOOK-AROUND CENTER CHASE BRING HIGH TO/UNTIL SYNTAX ORIENTED COG LATE AFTERNOON_3 RESTAURANT VISUALIZE STUDY UNCLE OPINION LUCK
bob has a big dog because he loves to wrestle with it.,LIE BLUE+BERRY MALE-COUSIN CRAZY THURSDAY MEANING-LIST DOWN SHOWER REPLY GOD OLDER ELEVEN COOL SPORTS 8 TO/UNTIL BALANCE f HURRICANE PUT FAST COLLIDED SUNSHINE_2 COLLARS FORMERLY END LANGUAGE NOT-MIND STUDENT IMAGINE LECTURE OPEN-BOOK TWO-HUNDRED COMPUTER PARADE DAY t HOME RUBBER GOOD USE-SIGN-LANGUAGE BOXING TEXTING_3 THREE BEST HABIT_3 SOCIAL/INTERACT_2 HORROR SO STAND MOVING-ON-TO-NEXT-TOPIC STAY NOW+MORNING ONE-MONTH FIVE COURT BAGS JOHN-STEWART WAITRESS ONE-DOLLAR TEXTING RESOURCES STRAIGHT THIRD BED PARADE CORNER WOOD BACKWARD_2 FIREWORKS
john will finish reading the book.,COFFEE EARLY_2 UN+PREDICT NOT-KNOW YES STAY_2 YES_2 WIFE NARROW-STREET 8 TWO CREAM ONLY GIRL+CORRECT b LEARN FLAT/FLOOR DOCTOR HURRICANE FEW LOMDI PACK TIPS CLEAN STEAK TIME-FOUR LIST CHURCH TRUCK FOCUS OLD+AGE-SIX+HALF POPCORN CHOICE HEADBAND RESEARCH SOME+ONE SICK/SILLY TEMPT BRICK DOG WOLF GONE LOOK-OVER PRESIDENT CALIFORNIA GUEST SUN_2 JESSICA THOSE-TWO SOMETIMES THRILL/WHATS-UP BQQ GHOST FATHER TEXTING BIRD ALL-THE-WAY RIGHT SHOE PITCHED A-WAYS PURPLE BEFORE V COFFEE HELP LIGHT-FLASH WIN SACK LECTURE
that job isn't hard.,UGLY FIX PRETEND SNOB REALLY+WORK NOSE OJ ANKLE ONCE-IN-A-WHILE WATER CARRY CLEAN POP HOTEL DISGUST REASON GLITTER r WIDE PAUL TEACH+AGENT STRING OVER/AFTER+SCHOOL DEER MISMATCH TAKE FIFTEEN TRADE OPPOSITE GRAD FUMBLE PAINT_2 THINK+APPEAR CRIB CHEAP+MOST PERSONA THIRD FRESHMAN HOT NONE/NOTHING FOCUS/NARROW MOVE-AWAY FAULT DEMOCRAT LAPTOP FOOD SOUND MORMON INTERVIEW EIGHTY COLOR BLUE+fs-BERRY PUSH POSITIVE DISORDER FLOWER NINETY-SIX TRUE-BUSINESS EMOTION NOISY TWO_2 MODEL QUARTERBACK REQUEST SILLY PHIL GENERAL MEANING-LIST AMONG_2 STRATEGY
"if my friend buys a plaid shirt, i have to make sure to buy a striped shirt so we don`t match.",TENN ALRIGHT RENT EMBARRASS FIVE+SIX_2 MOVE-AROUND ADMIT SALLY DEER EMPTY-FROM-NOW-ON TEXTING_3 VIDEO-PHONE CLASS THINK+APPEAR STAND SICK/SILLY US CAUCUS FRIDAY SECOND TOMORROW MISMATCH AUDIENCE TAN TURN TEXTING SPECIAL/EXCEPT+fs-LY URINE BABY TWO-HUNDRED SACK SET-UP NAME RECORD REPAIR_2 JASON THREE-DAY DEER QUIET ETC. OVER-NIGHT MOTHER+FATHER CONFRONT SON PROCEED BLOOD DOUBT KNOW-THAT ROW/PADDLE MOST RAFT FEET DOG_2 VIDEOTAPE_2 GRANDMOTHER TROUNCE SURPASS FF GOOD/THANK-YOU+NIGHT FLAT A-LOT BAGS FAR FEDERATION MEMBER POTTER VOICE-RANGE POLICY LIST-ORDER_2 EVER
"if mom walks to the store, she will buy milk.",BETTER SHAKE SHUCKS NUT BERRY SEMESTER ADVISE HURRICANE PROVE 6 A-LEVEL-BELOW COPY GROOM LONG-TERM IDENTIFIED KERNEL FRATERNITY INFORM+SUBLIMINAL-INFLUENCE IOWA SPECIALIZATION CRASH UNDER RIGHT GREATECHWAECH ROLE SHH UN+PREDICT BEAUTIFUL KNOW+NEG READ ATTENTION-WAVE MISS/ASSUME REQUIRE FLIP-FLOP ENJOY COUSIN SUCCEED STRATEGY FEET CHEAP+MOST POLITE AMY HEADACHE STRIPE BEFORE_2 LIST-ORDER FEW TECHNOLOGY CHECK+fs-LIST FEEL BAKE/OVEN HANGUPS WIFE LANGUAGE LAKE WAIVE CUP UTAH SARCASM CRACK PRETTY TEXTING NOW+MORNING SHAMPOO SPECIALIZATION HOME+WORK MODEL EARLY_2 HANDLE WHY
"john, he gave the man over there a new coat.",GOAL TEST ROOM GROUP PADDLE/CANOE 7 PITCH GEORGE-CLOONEY LONG-LIST_2 READ FASCINATED LIGHT-FLASH SACK GRANDMOTHER SOME+WHERE ADVISE/INFLUENCE SMILE FIVE BAKING-SPRINKLES RIBS IMPORTANT FOUR-DAY DOCTOR LINCOLN GOOD/THANK-YOU SOCIALIZE OVER-IT FREE LOOP LONG-LIST_2 ORIENTED INTERNET SLICE LOW/LOWER # IDEA SHINE_2 GLOBE WAKE-UP SHOWER KNEE SIXTY ONE+HUNDRED MOST REQUIRE TABOO AGAIN KICK-OUT TEASE_2 FINGERS-CROSSED FINISH WET WHOLE EMBARRASS VOMIT/HATE FUCK J EXCHANGE FIND/FIND-OUT+#OUT NEW-YORK_2 PERFECT FALL-IN-LOVE GOOD/THANK-YOU+NIGHT PREVENT WISH E FIRE AGE-TWENTY-ONE COLORADO IT
mother likes movies.,SF SOMETIMES CHINA APPOINTMENT GET DECORATE LICENSE ONE AIR THINK+MARRY EACH ELITE GAMUT HUMOR CPR BAKE/OVEN MONEY_2 WRESTLE NINE COMEDY 4 REPORT CREEPY LA BREAK LONG-PAST YOUNG STILL SAME-TIME CONTACT ENGLISH WINNING MUTE DELIBERATE HEAD-COLD SUPPOSE USE-SIGN-LANGUAGE CHICKEN ASSISTANT FASCINATED WRESTLE COMPANY OPPORTUNITY FS-ZONE BETTER STAY COUGH CAMP TIE ALL-NIGHT_3 SMALL-AMOUNT PERMIT NEV WOLF SUN+#BURN WERE UNDER TWO_2 NUT ROLLERBLADE TESTIMONIES IX NADAL QB AGE-THIRTEEN CHASE UNDERSTAND OFF ANIMAL WASTE
my sister wants a headband for her birthday.,MANIPULATE VOICE_2 FALL-INTO-IT EAT+NIGHT COMMUNICATE SUGGEST OHIO THIRTY_2 LOMBARDI HOUSE IMPOSSIBLE TURN-OFF GRANDMOTHER COME CHANNEL NORTH RIVER BOAT_2 HEARING THICK DO-IT SOCIAL SOME+ONE HUMAN KICK-OFF BEAT LONG-LIST WORRY # DVD COAT MEMORIZE ONE-HOUR FOLLOW ACROSS DOUBT MIDDLE SCRAPE AUTUMN HEADBAND_2 PAY/BUY VISIT_2 SPEECH/ORAL LEGAL/LAW HANDSOME/HAWAII_2 BED BLAME ACCIDENT CAROL IOWA TAN SHEET-CAKE HORROR DORM AMONG AMONG DRIVE BIG_2 FIGHT HILLS JUNIOR_3 THINK+MARRY MEMORIZE TODAY SHUCKS FREQUENTLY AAA ADVISE RUN-OUT LATER
"no, that car isn't broken, the truck is broken.",OPEN TRY RISK HIT_2 PAGES FALL LANDSCAPE MODEL STAFF PROJECT LIST-ORDER_2 LIST-NAMES FIREWORKS_2 AWKWARD SMILE SUBLIMINAL-INFLUENCE v SCRIMMAGE PASS-DOWN EXCESS AGE MORMON_2 MAKE-IT 7 MEET SLOW COMPARE TIME LONG-LIST GRIEF EXCESS THINK+SHOCK EARLY CHECK+fs-LIST SLICE PLAYS RULE NEAR STICKY THINK-OVER THOSE-TWO COOLER REPORT SPARE XRAY LATER BLAME S SOME+ONE POTTER BBQ LECTURE COMPARE OVER/AFTER+SCHOOL SURFACE PRACTICE BOSTON+PERSON PET-PEEVE FINE SOME CAR WASH INNOCENT ROWING SHOCK THANK-YOU ALL-NIGHT_3 TIME-PERIOD NEVER CRAZY
dad likes chocolate cereal.,BOXER CHARLES GRAB-CHANCE NUMBER RANGE DISEASE LIBRARY VIBRATE TWO_2 NOW+MORNING ENCOURAGE FOUR-DAY THINK+LONG-LIST CEREAL DYE BOXING ECONOMIC GOOD/THANK-YOU+NIGHT WHEW/RELIEVED PULL CHOOSE STEAK PACE BAWL-OUT EMAIL N ALL-THE-WAY LOOK-BY-EYE LATER_2 WHO APPLY NARROW-STREET REPUBLICAN DURING/WHILE SWALLOW NAUSEA DEVIL CENTER STORM UP ADMIT SPEED A ELITE BOX/ROOM GRADUAL-IMPROVE BIG_2 AGE-TWENTY-ONE PAPER SIREN a VP RIGHT WAITRESS NORMAL ASIA TRACK-MIDDLE BASKETBALL SICK EARLY FRESH LEAVE-THERE APPLE HOME ANY+ONE RAIN NEW-YORK_2 MARKET FRATERNITY PULL
"john was reading that book, what did he say it is about?",GARAGE/SUBMARINE COMMUNICATE DISAPPOINT GILBERT OBJECTS WIDE MAKE+REALLY TOGETHER LIST FINGERS-CROSSED HOUSE GREATECHWAECH CLASS_2 GET-IN VT CODE LOSE SCHEDULE SEVEN PKSON AGE-THIRTEEN MOVING-ON-TO-NEXT-TOPIC PAY/SPEND SIZE WAVES LOOK-BY-EYE PUERTO-RICO PRETTY TAKE-BREAK SMOOTH SITES CITY/COMMUNITY_3 RIDE CHAIR PUERTO-RICO LOOK-LIKE LONG-PAST KNOW SOME NATURAL METAL WAVE-HELLO RAFT ACCEPT LOOK-BY-EYE ACCEPT TEXTING_3 HALF LECTURE l THUMBS-UP/GOOD OWN MUHAMMAD IDENTIFY PUSH PLASTIC PUT WANT_2 RAIDERS DELETE TE OMAHA RESONANCE SHOW TIRE PRETEND TROUNCE WATCH REALLY+WORK/BUSINESS OPEN
the headlights got closer and closer to the deer.,AMY VARIOUS ADVISE DAY BLUE+BERRY COORDINATOR WISH APPOINTMENT FAST WINDOW GRAB-CHANCE LIGHTNING ENJOY CLOSE-BOOK DOWNHILL LIE-DOWN OUTSIDE HURRY URINE AGE-SIX+HALF PASS-OUT_2 AFRAID LONG-SLEEVE GLASSES_2 LIGHT SEND ALL-YEARS-HS FOR SPORTS ELITE INFORM-ALL BPCL TO GLOBE EQUAL SATISFIED FIRE NATURAL PET-PEEVE STUDY_2 BEAR MAKER # ANY+ONE IMPLY ALCOHOL DESTROY APPOINTMENT EMPTY/EARLY CRISIS CHILD PEOPLE
what did he/she decide to tell john?,GEORGE-BUSH THING CAT WHERE PREVENT LOOK-FOR FEED FOOT MIKE NO GO-AWAY SEASONS UNDERSTAND NYC PROGRESS HAIR EXCESS SAME-OLD SHIRT PREFER LETTER/MAIL_2 HOT RIT HABIT_2 EXHAUST BETWEEN/SHARE REMIND INTERNATIONAL ARTICLE NATURAL BAGEL PITCH-IN USE DOLLAR_2 BETTER VOICE-RANGE EASIER NEXT-WEEK DREAM HALF SOME+WHERE EXPERIMENT PARALLEL YEAR-LONG NO PASS-OUT_3 EMAIL PUT DRIVE N IDENTIFIED LOMBARDI WHITE AGE-TWENTY-ONE_2 DEAF-APPLAUSE DIRECT/EXPLAIN CHURCH OLD+AGE-SIX+HALF FIND PITCH WATCH-TV LANGUAGE LOOK-AROUND EX SUCCEED HALF RESONANCE NEVER L SPELL
my friends are going fishing.,MAJOR PACK THAN MORMON_2 MIKE ANSWER THREE RACE SELF ADVISE/INFLUENCE HOPE FIFTH-IN-LIST SEE-SEE CREAM+CHEESE p ABUSE OPPOSITE GREEN VOICE-RANGE_2 HAVE SIT SAY HISTORY TIRE BAG IX DIRECT SCRATCH STILL FRANCE SB NINETEEN ONE-WEEK NOT ECONOMIC WANT_2 LANGUAGE LOMDI LIST-ORDER-MIDDLE FIRED TIRED UNLESS FIX MICROPHONE COG ITALY HOW-MANY CORNER CRACK CROPS NOT-MIND TE SIBERIAN HABIT_3 LOCKERS CLOSE-DOOR CAR+AGENT JOB BOX STOOL ONE-THOUSAND YEAR-LONG LODI COURT EMOTION_2 SOUND ANSWER BQQ HOMEWORK 4
i need to pay rent.,SCISSOR SOCIAL/INTERACT_2 STRIPES TWO BUTTER_2 STAY-AWAKE SEAFOOD FUCK THURSDAY JAIL LISTEN PROFESSION TWELVE+HALF GREATECHWAECH RUN-OUT NOT-LIKE YOUNG DISCIPLINE LATER_2 FLAT GROUP/TOGETHER SHINE_2 PERCENT GAS GEORGE-CLOONEY KEY ABOVE AMY CONFLICT/INTERSECTION FRANCE TRADITION MANY GAS NEXT-TO DISCUSS CUP FENCE SUPPOSE THREE-HOUR BREAK-DOWN f POINT INVITE/HIRE SUMMON RED GUESS EXTEND GEORGE-CLOONEY VISIT_2 L REMIND JUMP LOUSY POLE OLDER BORN HEAR/LISTEN NUMBER SHARP INFORMATION BRAGG EVERYDAY LOX NO-GOOD MILLION NEV CRASH_2 FRUIT LOMDI PUT-AWAY
who walked to the store?,D DISAPPOINT SUE FART LEND FIND BE SWIRLING FIREWORKS_2 PLAID THINK+APPEAR HORROR EXAM USE BEST-FRIEND EARLY BIGGER GET-IN-BED ICE-CREAM KICK-OFF BANKS FIREWORKS_2 MINUTES OPPOSITE BED LAUGH SUFFER CHILDREN PASS-DOWN SENSES TROUBLE ALLERGY ANY FORGET PAPER SUNBATHE BUOY PROCEED_2 UP-TO-NOW VOLUNTEER/SHIRT TWENTY-FIVE CHEAP LOSE RESTAURANT DVD LINGUISTICS LONG-TERM HOMEWORK IDEA SHARP SELF FANS REGULAR MOTORCYCLE VP PUNCH CLICK PERSON PUT ORANGE GOD HEIGHT_2 LIST-ORDER-RING CARRY AC QUOTE SIGN DOWN CALIFORNIA_2 PREVENT
"the boat was really slow.  i thought, no problem.",SLOW RUBBER OHIO CLICK IS WHATS-UP DEAD EUROPE LECTURE WORK TYRANNY WOOD TABLE WOW MISS BELOW_2 HOT LIGHT-FLASH MOVIE LANDSCAPE DORM AIR ANY+WHERE BELONG RAFT N NEWS WORK-OUT POLICY FLIP-FLOP_2 TRANSFER BAKE/OVEN ACCEPT MOOD V CHOP HARD BOX SOME REMEMBER LECTURE LIBRARY VOLUNTEER/SHIRT CHEAP+MOST URINE UNLESS LIE-DOWN IDEA NAUSEA NOT-WANT STUDY PARADE YES VIDEO-GAME J CONCEPT TRIP PCL VOLUNTEER/SHIRT SUPREME SPEND A-LEVEL-BELOW CULTURE EASIER WARN GILBERT BANKS - KNOW-NOTHING WHICH
"hey wait, i do like pineapple cream cheese!",SPIT LIST-ORDER-IX INSPIRE WITTY SURFACE LIST-ORDER-MIDDLE ROOF HANG-UP-PHONE SAME TV FORK OFFENSE FOOTBALL CAVIAR SARAH-JESSICA-PARKER GO-OUT BAD RUN-MACHINE PLAID MP AT FLY-BY-PLANE SOCIAL NEXT-WEEK RIGHT PULL KEEP OFFICE EXPERT ANNOUNCE SUFFER HURRY ANALYZE_2 MENTOR BALD TYPE PITCHED BELT CAR LOWERCASE/TINY COFFIN LINE SEAFOOD ALWAYS THROW SOME+WHERE AGREE AGE-SIX+HALF PUT VENTRILOQUISM ROW/PADDLE CITY/COMMUNITY_3 INTERNATIONAL RIDE TEASE_2 AGE-THIRTEEN NINE TIE FS-ZONE CALIFORNIA EXPERIMENT SUNDAY_2 FORGET LEG PROBLEM LOCKERS RIBS FEED AGE-TWENTY-ONE_2 AGE-THIRTEEN
he looked and got scared.  he got up and ran to the wood house.,STATION NONE/NOTHING+ONE WOW/AWFUL LAST-WEEK PHONE BOMB MPH LOOK-BACK LEAVE IMPOSSIBLE BUTTER_2 ALL DELETE MOST REALIZE CHALLENGE SICK/SILLY INTERCOURSE+fs-UP BEER MISMATCH MORMON_2 PUSH LISTEN CLICK BOTHER BLOW POLITICS UNDERSTAND ENVIRONMENT FLOWER ECONOMIC PET-PEEVE STRUGGLE INTIMIDATING TO/UNTIL DEPART HAMBURGER VEGETABLE+AGENT ATTEMPT WANT_2 SCL JOURNEY RUN-OUT PAINT RESPONSIBILITY VIDEOTAPE NEXT/UPCOMING COMPARE CLIMB RUIN PAY-ATTENTION FLIP-FLOP ROPE SUMMER THING JANET EVER x LIMIT EXTRA SHAKE BLOWN-AWAY STAR+BOMB ORDER TIRE MEXICO/SPAIN HAPPY WIFE NOSE PITCH-IN
are the clothes on sale?,SENSES BIG TOILET SET-ASIDE FOCUS EXPENSIVE PERCENT FLIP-FLOP LEAD AT CONFLICT/INTERSECTION REQUIRE NEGATIVE ADVISER BAD 5 HP KNOW-THAT STUDY PUSH INCLUDE/ALL-INCLUDED BORN CNN TRACE-PATH RA NUMBER REALLY+WORK/BUSINESS COLD BY-A-HAIR HABIT_3 CARE_2 SHOWER BIB RELATIONSHIP-OFF THIS ALL_2 BETTER TURN BREAK+ENTER EVERY+WHERE ASK SEXUAL REMOTE ROLLERBLADE WHIRL-TIME-PAST EVERY+fs-DAY SUPREME ABANDON ALMOST THINK+HOPE 6 BERNARD PUT-AWAY LETTER/MAIL MAIL GET-TICKET ITS GROW PRESIDENT PRESSURE ABOVE LOOK ALEC-BALDWIN FEDEX SLICE OVERSLEEP WHAT+ACTION DELIBERATE BATHROOM ED
"now, i`m wondering from now on with the new job, does that mean i might be moving around again for the next seven years or less?",BREAK-DOWN MOVIE_2 SUCCEED AWFUL ASIA CREAM+CHEESE ANIMAL FROM SPECIAL/EXCEPT+fs-LY LIST-ORDER-PINKY TEND BACK_2 PROFESSION TEA COCHLEAR-IMPLANT STITCH ARRIVE 7 COLLECT MANIPULATE LOOK-DOWN TEMPO 6 SPRAIN ANY+WHERE ANKLE GRUNTAL PROFESSION BROWN NAME ANN BEAUTIFUL GO-AHEAD COUGH SUPERIOR SHORT-HEIGHT DORM SUSPECT CHEER DEAF BCL MISS ADD-TO OLD+NINE QUIT TEA SET-UP MEANING-LIST FRANK NEW-YORK PULL PERSON UNLESS LOUSY AGE-TWENTY-ONE SCREEN/FILTER ANIMAL PREFER FORGET-IT SCREEN/FILTER BEN QUALITY BALL CREAM+CHEESE ANKLE TIME-PERIOD WHERE ANKLE FIREWORKS TABLE
who cleaned the kitchen?,BOOT LOOK-LIKE BURN IGNORE GREEN CLIMB CRY LIVE WASTE HURRICANE CIGARETTE SAD POTTER BURST SUBTRACT IMPACT BORE FINE FILM USE-SIGN-LANGUAGE WINNER STOOL BRICK APPLAUSE SPEND EACH PLAY-AGAINST P VOICE-RANGE FIRST QUIZ DOLLAR HAMBURGER NAKED OHIO 0 YEAR DOLLAR_2 ZOOM EAT-UP RIBS ALL PUSH GET-UP AFTER BLOOD FIREWORKS_2 QUIZ INHALE PKSON NORMAL SHORTS GROUND OWN YESTERDAY CAKES DATE HOW EXPENSIVE HOPE RISK FINALLY_2 HEAR+NOISE THROUGH CORNER [UNK] LINE BEFORE IDEA RIVER
there is an old story passed down through generations of deaf people,LANDSCAPING KNOW-NOTHING ABOVE_3 TEXAS MARRY L-X ARREST MAD ENOUGH VEGETABLE THINK+LONG-LIST BALD_2 DELIBERATE MEMBER SPIN LIGHTNING NUMB MORE BLUE MONEY_2 LIST-ORDER_3 EAT+MORNING MAJOR BETTER TECHNOLOGY PAPER-CHECK/CARD CROWDED SAME-OLD OPPOSITE E FLOW GLITTER REPAIR_2 SYSTEM WELCOME SCL THUMBS-UP/GOOD RESEARCH LIVE POLITE EAT+NOON THREE-DAY BOY+SCOUT SEXUAL TEAM WHICH LOSE-COMPETITION UN+PREDICT A-OK RENT SCISSOR COLLECT PANT CODE WHATS-UP JUICE EMERGENCY FRUGAL PISS-OFF FILL-OUT TEST_2 BERRY HEAD-COLD BODY SHOOT NOISY OPTION JUNIOR_3 NEXT-WEEK PLAY+AGENT
i finally arrived home around 7:30.  i was beat.,THREE-HOUR PRINT TEND SENTENCE DEMOCRAT LOOK-FORWARD LIMIT WHIRL-TIME-PAST CPR LIMIT GRIEF GUITAR ACCOMMODATE POLITICS FIND/FIND-OUT SIX-DAY LONG-LIST_2 CARE_2 MENTION BAUMAN ARGUE LOCKER+BOX/ROOM AWFUL VARIOUS UNDER COCHLEAR-IMPLANT DEAD EXACT BUSH BOSTON TAKE-OUT LOCK RAFT TOY PAY BLOCK TRY THEREFORE ALSO MELT/SOLVE GET-IN-BED GOLF SIREN NEW-YORK_2 MANY ESCAPE ALL-DAY AAA SUNSHINE_2 BREAK HELMET LIST-ORDER-RING PASS-OUT_2 MODEL GRAB-CHANCE COUGH FINE PROJECT SF TE FREQUENTLY ED SPINACH BOXING KEEP EMOTION_2 COMPUTER SNEAK FAR GIVE-UP+fs-UP
the bride and groom didn`t dance the last dance at the wedding.,ANYWAY/NOT-MATTER FIND/FIND-OUT COOL MOVE-AWAY FREQUENTLY IT BONE COLORADO STORY LOOK-BY-EYE WATCH CAR BOOK_2 SWIRLING FIFTEEN CAROL AUNT AVERAGE/RANGE SHEET-CAKE LANGUAGE NEED PLACE DORM TD STUDY_2 CHOP VIDEOTAPE AUTUMN EASY BRAGG ADMIT FOOD PAUL RELATIONSHIP-OFF GROUP/TOGETHER HUMOR COMPUTER_5 SMOOTH IDENTIFY ONE COMFORTABLE THINK+BURST EIGHTY POUND RUNNING-BACK FANCY FREE OAKLAND OJ OVERSLEEP CALL-BY-PHONE DISCUSS-INTENSELY f BLUE GET COMFORTABLE SAT HUMID NICE HEADACHE AMY JUICE BOTH RETIRE ANY+ONE CHRISTMAS NEW-YORK EXPENSIVE_2 IT ITS
"he showed (the whole accident) on tape. he didn't win though, but hey.",WIDE-RECEIVER WOLF MISS CARE LOOK-FOR APT ABOVE DISCUSS-INTENSELY SITUATION ANIMAL CRIB POUR-SWEAT TWO_2+ZERO+THIRTEEN ANSWER a RE+OPEN FAMOUS PAUL DISAPPOINT LINK TOOTH/GLASS [UNK] BODY DELETE IMAGINE DOING USE_2 ASK TOY NOTHING-AT-ALL HEAR CANCEL/CRITICIZE HOME+WORK FAR POWERFUL ALWAYS EMOTION_2 BUSINESS_2 NEXT-TO THEN BRUCE-WILLIS FLAT-TIRE_3 HOME POLICY WANT_3 LEAF WHIP FIND/FIND-OUT MINUTES LOOK-UP MOST CONCEPT SPAGHETTI_2 MANILA PAGEANT TV WHITE LOSE-COMPETITION+PCL THEN BLOOD JOHN f EQUAL GUEST SOLICIT NOSE PAPER-CHECK/CARD DISCIPLINE CRISIS CHESS
"when my friend goes out fishing, the fish has to go in the bucket immediately so it will be fresh.",BREAK PUPPIES EXACT MAIL NOW-WEEK COOK SHOCK LOSE-COMPETITION FIVE-MINUTE LIST-ORDER_2 NOT-CARE WORK-OUT WHAT+ACTION ALWAYS EIGHTY ESCAPE VOCALIZATION FAST_2 FUNNY THEREFORE STICK-ON-SURFACE VERY LAPTOP YEAR ANY+THING NEGATIVE COORDINATOR GOAL JAIL SHORT-HEIGHT TOGETHER/GO-STEADY TERMINAL DISGUST LOUSY SALE V FREQUENTLY BQQ NINETEEN SLOW STADIUM HOLD AMONG PRETTY FIVE+SIX_2 ELITE AFRAID 6 STAY_2 MORE TOUGH PUERTO-RICO MELT/SOLVE OMAHA WANT_3 A-OK INTERESTING SAME_2 BEST-FRIEND DEMI-MOORE DEMI-MOORE KNOW THINK+MARRY NADAL READY TROPHY_2 GOOD/THANK-YOU KILL D CENTER
