translation,gloss
Lightning strikes and rain pours.  A storm is whipping up. ,"LIGHTNING (2h)alt.RAIN++ LIGHTNING DCL:5""storm"""
He pries open the coffin,"ICL""prying open the lid"" ICL""prying open the lid"" ICL""prying open the lid"" ICL""prying open the lid"""
He removes the coffin lid and looks in.,"BCL""removing the cover"""
It is empty.,ALL-GONE
"""where did it go? where did it go?"" he asks himself.",WHERE GO-OUT WHERE GO-OUT
"""Really....uh....""","REALLY (2h)5""oh gosh"""
"""Really, is that man in here?"" He asks himself",REALLY MAN HERE
"""I killed him,"" the person said.",IX-1p KILL
" ""...and I ate his heart!"" ",IX-1p EAT POSS-3p:i HEART
"""That person is somewhere inside the house.  Oh, no...""",THAT:i IX-3p:i SOME+WHERE HERE IN HOUSE
"""OK..."" And he puts the cover back on. ","5""reassuring self"" 5""reassuring self"" BCL""putting the cover back"""
He nailed down each corner of the lid and pushed the coffin back.,"ICL""nailing"" ICL""nailing"" ICL""nailing"" ICL""nailing"" BCL""pushing the coffin"""
"""I better get going,"" he said.",IX-1p BETTER TAKE-OFF
"""nah, I must have imagined things,"" he says to himself","IX-1p (2h)alt.IMAGINE (2h)THING 5""forget it"""
"""Nah, I must have imagined things.""","IX-1p (2h)alt.IMAGINE (2h)THING 5""forget it"""
"""I'm going back to bed,"" the man said.","IX-1p #BACK BED 5""no more"" 5""forget it"""
He walks upstairs and goes to sleep.,"SCL:1""person walking upstairs"" SLEEP"
"The sun sets, and just at dawn again the banging and the shaking begin","SUNSET SUNRISE AGAIN (2h)DCL:S""banging"" SCL:open-B""house shaking"" (2h)DCL:S""banging"""
The coffin shakes violently,"WOOD DCL:1""coffin"" DCL:5-C""coffin shaking"""
He rushes downstairs and pries the lid off,"SCL:1""hurrying downstairs"" ICL""prying open the coffin"" ICL""prying open the coffin"" ICL""prying open the coffin"" ICL""prying open the coffin"""
He takes off the lid and a hand reaches out of the coffin and chokes him!,"BCL""removing the cover"" BCL""choking"""
"Really, maybe you want to know why...","REALLY UP-TO-NOW 5""looking for words"" MAYBE WANT KNOW (25)WHY"
"...i had become, or had found out that I had become deaf.  ",IX-1p BECOME FIND^#OUT BECOME DEAF
My parents gave birth to Dana.,REALLY POSS-1p MOTHER+FATHER IX-3p:i (S)BORN fs-DANA
I have an older sister.,IX-1p (1h)HAVE OLDER SISTER IX-3p:i
"When she was three and half or four years old,",fs-WHEN IX-3p:i AGE-3 HALF AGE-4 IX-3p:i
my mother got pregnant with me.,POSS-1p MOTHER PREGNANT WITH IX-1p
Dana wanted a Deaf sister.,fs-DANA WANT DEAF SISTER
Said that she want to have a Deaf sister.,SISTER SAY WANT+ DEAF SISTER
"She would tell my mother everyday ""I want a Deaf sister.""","DCL:4""tapping"" POSS-1p MOTHER EVERY+fs-DAY UP-TO-NOW SAY IX-1p WANT DEAF SISTER"
"""I hope, I hope, I hope,"" She said.  ","IX-1p R""hoping""++"
"My mother told her to take it easy, said ""We'll see... ""","POSS-1p MOTHER 5""looking for words"" TELL 5""calm down"" WARN 5""calm down"" SEE-SEE"
"Maybe the baby will be hearing, but we'll still love it the same. ","MAYBE HEARING IX-1p STILL LOVE SAME 5""let it go"""
"""But I'm hoping that it's Deaf, too.""","5""you know"" BUT IX-1p HOPE DEAF (2h)SAME HOPE 5""reassure"""
Maybe it is a boy too.,IX-3p:j MAYBE BOY SAME
"My sister said ""No, I don't have that feeling; I will get a Deaf sister.""",POSS-1p SISTER SAY NO FEEL IX-1p FUTURE GET DEAF SISTER
"My mother said ""we will see.""","POSS-1p MOTHER SAY 5""calm down"" SEE-SEE"
The time came--I was (finally) born. ,"TIME IX-1p (S)BORN IX-1p ""applause"" BORN"
"When Dana found out that I was boy, she found accepted it. ","fs-DANA 5""waiting for news"" FIND^#OUT IX-1p BOY IX-3p:i ACCEPT"
But it was important that I was Deaf. ,"#BUT IMPORTANT IX-3p:k DEAF 5:that's the way it is"""
"My mother said, ""We can't tell if he is Deaf, but if he is... that's the way it goes... ""","POSS-1p MOTHER SAY 5""resignation"" CANNOT NOTICE SUPPOSE IX-1p DEAF SUPPOSE 5""that's the way it is"""
"After (the baby) is born, you have to...","OVER/AFTER (S)BORN MUST 5""looking for words"""
Wait until he gets bigger and feels comfortable at home.,"WAIT DCL:5""bigger"" 5""looking for words"" FEEL COMFORTABLE ON HOME"
Then they would find out if I'm Deaf.,fs-THEN FUTURE FIND #OUT SUPPOSE SELF-1p DEAF
"Dana was impatient.  She said, ""Can we ask the doctor?""","fs-DANA SAY 5""frustration"" SAY CAN ASK DOCTOR"
"My mother said, ""Enough! Cut it out.""","POSS-1p MOTHER SAY FORGET-IT (1h)5""calm down"" ENOUGH (1h)FINISH"
That first night they brought me home...,BRING IX-1p HOME THAT FIRST false start FIRST NIGHT
...I arrived home....,IX-1p ARRIVE HOME
...I was sleeping in the crib.,"IX-1p SLEEP IN fs-CRIB DCL:4""crib"""
"Dana was watching me.  She was mischevious, Dana was--same as me growing up.  ",fs-DANA LOOK:n DEVIL fs-DANA IX-3p:l DEVIL GIRL FORMERLY SMALL SAME IX-1p GROW-UP
"But anyway, Dana decided to gather some pots and pans.","BUT ANYWAY/NOT-MATTER fs-DANA DECIDE GET fs-POTS AND fs-PANS ICL""gathering pots and pans"""
"While my parents were sleeping, she snuck downstairs...",SNEAK WHEN POSS-1p MOTHER+FATHER SLEEP++ IN HOUSE
She pulled a bunch of pots from the cabinet and went back upstairs to my room.,"BCL""opening the cabinet"" 5""ok, let's see"" BCL""gathering pots and pans"" SOME BCL:5""gathering the pots and pans"" SCL:1""person going up"" IN POSS-1p ROOM"
She started banging the pots!  I woke up and started crying. ,"ICL""banging the pots""+ IX-1p WAKE-UP CRY+++"
Dana saw this and saw that I was obviously hearing. ,"fs-DANA LOOK:n OBVIOUS HEARING 5""leave it at that"""
She was disappointed and walked over to tell my parents.,"DEPRESS 5""nah"" SCL:1""Dana walking across the hall"" TELL POSS-1p MOTHER+FATHER"
"She said, ""So you know, Mike's really hearing.  He's not Deaf.""  ",SAY KNOW-THAT IX-3p:m REALLY IX-3p:m SELF-3p:m HEARING NOT DEAF
"My parents asked ""how do you know?""","POSS-1p MOTHER+FATHER 5""what's going on"" HOW KNOW"
"Dana said,"" I went down and got some pots and pans...","IX-3p:l fs-DANA SAY REALLY IX-1p SCL:1""Dana going downstairs"" GET fs-POTS AND fs-PANS ICL:S""picking up two pans"""
"...and I banged them together as he was sleeping.""","ICL""banging pans""+ WHEN IX-1p SLEEP"
She told them that I had woken up and cried,IX-1p WAKE-UP CRY+
"My parents said, ""really? Oh well.""","MOTHER+FATHER TRUE-BUSINESS 5""ok (giving in)"" 5""let it go"""
"The next day, I woke up.","NEXT fs-DAY 5""pause"" WAKE-UP"
"Dana was still upset that I wasn't D-, well, that I wasn't Deaf.  ","fs-DANA STILL UPSET THAT IX-1p NOT DEAF NOT DEAF IX-3p:l 5""that's the way it is"""
She decided to do something else.,IX-3p:l DECIDE fs-TO DO SOMETHING/ONE OTHER
"Really, I was sitting...","REALLY IX-1p SIT 5""I don't know"""
I was in my high chair. ,"SOMETHING/ONE POSS-1p SCL:crvd-5""tray of baby chair"" BABY fs-STOOL"
"You know, where (babies) sit when they're eating...it has a tray.  I had a bib on...","KNOW SIT WHEN EAT (1h)HAVE fs-TRAY DCL:1""tray"" WITH fs-BIB DCL:1""bib"""
"I have a picture, it's cute.",(1h)HAVE PICTURE CUTE+
But anyway I was sitting...,"BUT ANYWAY/NOT-MATTER SCL:crvd-V""sitting"""
Dana walked around behind me screamed.,fs-DANA SCREAM+
I didn't even look back.  ,IX-1p NOT fs-EVEN LOOK-BACK
And my mother saw the whole thing.,AND POSS-1p MOTHER SEE WHOLE (2h)THING
My  mother just stared.,POSS-1p MOTHER LOOK:n
"She walked over to Dana and said, ""maybe he is Deaf.""","SCL:1""Mother walking to Dana"":l fs-DANA TELL:l MAYBE DEAF"
She was looking at me.,SEE LOOK:n fs-AT IX-1p LOOK:n
She talked into my ears and I didn't pay attention.,"DCL:5""sound in ear"" IX-1p 5""you know"" NOT PAY-ATTENTION+"
She screamed my name into my ear. ,IX-3p:l SCREAM POSS-1p NAME IN POSS-1p EAR SCREAM
I did not even hear it.,"IX-1p 5""you know"" IX-1p NOT fs-EVEN HEAR fs-IT 5""you know"""
So my mother told Dana...,FINE MOTHER TELL:l INFORM:l fs-DANA
I was definitely Deaf.,TRUE-BUSINESS IX-1p DEAF
"""You have a Deaf brother."" ",(1h)HAVE DEAF BROTHER
"Dana was jumping around, she was so excited.",fs-DANA JUMP++ EXCITED+
"Even today, Dana still tells everyone.",TO NOW DAY IX-3p:i fs-DANA STILL TELL EVERY+ONE
Right now she's in Europe...,NOW IX-3p:i IN ns-EUROPE
I am sure she is still telling many strangers about me.,IX-1p REALLY IX-3p:l STILL TELL MANY STRANGER ABOUT IX-1p
...about how she found out that I had become Deaf.,"HOW FIND^#OUT THAT IX-1p BECOME DEAF FIND #OUT 5""that's the way it is"""
There is an old story passed down through generations of Deaf people,OLD STORY DEAF PASS-DOWN+
A Deaf man was driving alone.,DEAF MAN ONE DRIVE+
"As he drove across the country,  he started to feel bored while driving.",OVER/AFTER COUNTRY DRIVE part:indef BORE part:indef DRIVE
"As he drove, he saw a person hitchhiking.",DRIVE SEE:i IX-loc:i PERSON HITCH-HIKE
"He was hearing, the person who's hitchhiking.  The Deaf person looked over...","IX-3p:i HEARING IX-3p:i HITCH-HIKE DEAF ICL""holding steering wheel"""
"He thought to himself ""why don't I have him join me to chat and keep me company or something.""","PROCEED WHY^NOT SCL:bent-V""sit in passenger seat"":j CHAT LITTLE-BIT COMPANY SOMETHING/ONE"
The man pulled over.,"ICL""holding steering wheel"""
The hearing person was excited. He ran over to the car and started talking.,"IX-3p:i HEARING 5""surprised"" EXCITE BCL:S""running"" TALKwg"
The Deaf man indicated he couldn't hear.,"DEAF (1h)5""wave no"" HEAR part:indef"
The hearing man wondered whether  deaf people can drive.,LOOK:k WONDER DEAF DRIVE CAN part:indef
The hearing person didn't care and got into the car.,"ANYWAY/NOT-MATTER NOT-CARE part:indef SCL:2""get into car"""
"The hearing man got into the car, the Deaf man began driving.","SCL:2""person getting into car"":j 5""so, all set"" DEAF DRIVE++"
"The deaf man asked the hearing man ""where are you going?"" The hearing man tried to use gesture to explain.","IX-2p WHERE (1h)TO part:indef ""up ahead' EXPLAIN GESTURE"
They communicated fine through gesture and chatted a bit as they drove.,GESTURE COMMUNICATE GESTURE A-WAYS part:indef FINE CHAT DRIVE+++
"As the deaf man drove, he started to speed up.","DRIVE DEAF DRIVE SPEED DCL:1""spedometer needle going higher"""
The hearing man started to get nervous and kept looking at the spedometer.,"HEARING BCL:F""eyes moving"" NERVOUS BCL:F""eyes moving"""
"The car started to speed up to 90.  The hearing person looked at the meter and thought ""wow!"".","DCL:1""needle far up the meter"" NINETY BPCL:F""eyes moving"" (5-C-L)WOW"
"Sure enough, a police car pulled up behind them.","MISTAKE TRUE-BUSINESS ENOUGH COP+ SCL:3""car pulls behind other car"""
"The cop put on his siren. When he did, the hearing man looked and pointed back.","(2h)SCL:3""car following car"" SIREN SCL:3""car following car"" HEARING BPCL:F""eyes moving"" IX-loc:l"
"The deaf man said, with confidence, ""it's ok"" and then the two cars pulled over.","DEAF (1h)5""it's ok"" (2h)SCL:3""two vehicles pulling over"""
A cop walked over to the car and started talking.,"COP+ BPCL:bent-3""person walking"" TALKwg"
The deaf man turned to the cop and gestured that he couldn't hear.,"IX-3p:m DEAF IX-loc:m BCL:S""holding steering wheel"" 5""hey"" IX-1p HEAR part:indef"
"The cop said, ""Oh you can't hear?"". Then he thought, ""how can I communicate with him?"".  ","COP 5""surprised"" HEAR BCL:C""thinking"" COMMUNICATE BCL:C""thinking"""
"The cop thought to himself, ""whatever"", and told the men, ""go ahead"".","BCL:C""thinking"" 5""hesitation"" NOT-CARE 5""hey""+ B-L""go on"""
"The deaf person said, ""sure thing"" and drove away.",DEAF PERFECT DRIVE
The hearing man looked at him shocked.,HEARING IX-loc:j LOOK:k
"The hearing person thought ""wow, he got excused!"".","EXCUSE THUMB-IX-3p:k (5-C-L)WOW 5""that's the way it is"""
The deaf person continued driving and started to speed again.,DEAF DRIVE++ AGAIN SPEED
Another cop pulled them over.,"OTHER COP (2h)SCL:3""cars pull over"""
The cop walked over and started talking.,"BPCL:bent-3""cop walking over to car"" TALKwg"
The Deaf person gestured he couldn't hear.,DEAF HEAR (2h)part:indef
"The cop thought, ""nah"" and said, ""go ahead.""","5""surprised"" (1h)5""forget it"" B-L""go on"""
"The hearing person looked and thought, ""wow, he is lucky!"".",IX-3p:j HEARING LOOK (5-C-L)WOW LUCKY IX-3p:k
He drove for a long time.,DRIVE+ (1)FAR
"""He got excused two times!"", the hearing person thought.",EXCUSE+ TWO TIME IX-3p:k HEARING WONDER
It was long drive and the Deaf person was tired.,(1)FAR DEAF TIRE
The deaf person tapped the hearing person's shoulder and asked if he would mind switching.,"BCL:5""tapping"" NOT-MIND (2h)SCL:3""switching seats"" NOT-MIND"
"Hearing person said, ""Ok, thats fine."" They switched seats.","IX-3p:j HEARING #OK FINE (2h)SCL:bent-V""switching seats"""
"The deaf person said, ""You seem fine, I am going to sleep.""","DRIVE++ DEAF (1h)PERSON (1h)5""it's ok"" (1h)LEAVE-THERE IX-1p SLEEP"
"The hearing person said, ""go ahead sleep"" as he drove.","HEARING 5""to let you know, it's ok"" SLEEP DRIVE++"
The hearing person decided to go ahead and speed up.,"PROCEED DCL:1""meter speeding up"" SPEED++"
"Sure enough, a cop began following the car.","REALLY ENOUGH IX-3p:i COP SCL:3""police car pulls behind car"""
The siren flashed and the two cars pulled over.,"SIREN (2h)SCL:3""vehicles pulling over"""
"The hearing person thought, ""I can copy and act like the deaf person"".","SCL:3""vehicles pulling over"" HEARING 5""surprised"" ICL""pulling over"" THINK COPY DO DEAF 5""so, all set"" READY"
The cop walked over to the car and started talking.,"COP SCL:1""person walking"" TALKwg"
The hearing person gestured that he couldn't hear.,"TALKwg HEARING 5""surprised"" (2h)HEAR BCL""playing dumb"" (2h)HEAR BCL""playing dumb"""
"The cop said, ""Oh I see! My parents are Deaf"".",COP OH-I-SEE POSS-1p MOTHER+FATHER DEAF
"""I am a fluent signer,"" the cop said, and started signing.",IX-1p SKILL SIGN USE-SIGN-LANGUAGE
The hearing man was shocked the cop could sign and he knew that he had been caught!,HEARING SHOCK STUCK
This is the story of the three pigs.  ,STORY ABOUT THREE PIG
A mother took care of her three pigs.,THREE:i MOTHER CARE:i
When the three pigs grew up...,THREE PIG (2h)GROW-UP FINISH
She informed the three pigs that it was time for them to go away and be on their own.,INFORM:i IX-3p:i TIME THREE GO-AWAY fs-OWN
"She said ""go ahead and build your homes"".",GO-AWAY BUILD (2h)POSS-2p-pl:i HOUSE part:indef
"""I will visit often,"" she said. ",IX-1p FUTURE VISIT+:i
"The three pigs said ""ok,"" and then left.",THREE PIG (2h)#OK GO-OUT
The three pigs went out looking for a location.,"PCL:3""three pigs walking together"" (2h)alt.LOOK-FOR SOMETHING/ONE AREA"
They finally found an area. They all seemed to agree...,FIND/FIND-OUT AREA GROUND (2h)AREA SEEM AGREE
... on which area each would have and went ahead to start setting them up.,POSS-2p:k POSS-1p HOUSE SET-UP:k SET-UP:m SET-UP:l PROCEED
Each pig went off in their own direction.,"ONE PIG SCL:1""pig walking"":k"
One of the pig's tended to be lazy and just do things 'well enough'.,"SCL:1""person walking"" IX-3p+:k TEND POSS-3p:k CHARACTER+ LAZY++ GOOD+ENOUGH+"
He didn't want a fancy house.,"IX-3p:k 5""forget it"" HOUSE (2h)FANCY+ 5""forget it"""
He cut down some grass...,"ICL:B-L""chopping"" GRASS ICL:B-L""chopping"""
"...bundled the grass, and built his house with that.","ICL:1""bundling grass"" BUILD:k HOUSE:k BUILD:k HOUSE:k"
So the first pig had a grass house. ,GRASS HOUSE:k
"The next pig, well, he wasn't LAZY...","IX-3p:m PIG IX-loc:m 5""looking for words"" LAZY"
"But...  he didn't decorate a whole lot, either.  He was just average. ","BUT 5""looking for words"" NOT DECORATE HARD AVERAGE IX-3p:m part:indef"
"To build his house, he chopped up trees.",BUILD HOUSE TREE CHOP++
He built himself a house made of wood.,"ICL""making boards"" BUILD HOUSE WOOD HOUSE"
"The third pig was a hard worker, and liked to decorate.",PIG IX-loc:l WORK HARD DECORATE
He tended to put a lot of effort into his work.,"POUR-SWEAT 5""wow"" DECORATE TEND POSS-3p:l"
"He built a (wood, no) brick house.",IX-3p:l BUILD:l HOUSE:l WOOD FROM BRICK+
He slowly and laboriously laid the bricks.  He slowly built the house.,"MAKE ICL:5""spreading mortar"" MAKE ICL:5""spreading mortar"":l BUILD:l (2h)CL:5""getting bigger"":l"
It was a beautiful brick house.,BEAUTIFUL BRICK:l HOUSE:l
There is a wood house.,IX-loc:m WOOD:m HOUSE:m
"Again, there is the grass house.","GRASS HOUSE:k 5""that's the way it is"""
Then what happened was a wolf arrived in the area,MISTAKE HAPPEN ARRIVE AREA WOLF
"""I smell pigs.  Where are the pigs that smell so delicious?""  thought the wolf.",WOLF SMELL PIG DELICIOUS WHERE
"A wolf saw the three pigs; they all screamed and hid, each in his own house.","SEE:i THREE PIG THREE (1h)5""surprised"" #ALL THREE 5""surprised""++ HIDE:k HIDE:m HIDE:l"
The wolf went to the grass house and looked it over.,"WOLF BPCL:5""walking"" TO IX-3p:k HOUSE:k GRASS:k DCL:5""wall"""
"""I warn you, get out or else I will snatch you and eat you up!"" Wolf said.",WARN:k IX-2p:k IX-1p TAKE-OVER:k EAT EAT-UP FUTURE
"The pig refused. He closed and locked the door, sat, and waited. ","PIG IX-loc:k BCL:5""scared"" REFUSE CLOSE (2h)ICL:S""locking"" LOCK SIT WAIT"
"The wolf looked at the pig and said, ""Ok, I warned you. One... two... three...""",PIG LOOK:k #OK WARN:k part:indef ONE TWO THREE
The wolf inhaled deeply and blew at the house.  The grass house blew away.  ,"HOUSE:k DCL:5""grass blowing away"":k"
The grass house was blown away.  The pig looked around in shock.,"GRASS (2h)BLOWN-AWAY BCL""shocked"" FINISH"
The pig looked up to see the wolf staring at him. ,LOOK:n SEE:n WOLF
He looked and got scared.  He got up and ran to the wood house.,LOOK:n SCARE GET-UP k:RUN:m
He arrived at the wood house.,ARRIVE:m IX-3p:m WOOD:m HOUSE:m
The pig went into the wood house.  He and his brother asked themselves what they should do.  They sat down together.,"IN:m BROTHER IX-3p-pl-2:k/m 5""panic"" DCL:5-C""talking back and forth"" (2h)#DO+ (2h)SCL:bent-V""sitting down"" 5""so, ok"""
"The pig, I mean, the wolf arrived and stared at him.","PIG WOLF ARRIVE LOOK BCL""hands on the hips"""
"Wolf said, ""I warned you, ONE... TWO... THREE...""",WARN ONE TWO THREE
Wolf inhaled deeply and then blew the house away.,"THREE DCL:5""air inhaled"" BLOW:m HOUSE DCL:5""sticks blowing away"""
"The two pigs were left under the open air; they were sitting, looking around, and saw the wolf!","TWO PIG LEAVE-THERE (2h)SCL:bent-V""sitting"" (2h)LOOK-AROUND:n"
"Wolf looked at them and said,"" I am ready to catch and eat you!""",WOLF LOOK:m READY IX-1p TAKE-OVER:m EAT EAT-UP
"Wolf reached down to attack, but two pigs ran away towards the brick house just before Wolf could catch them.","BCL:5""attacking"":m MISTAKE TWO m:PCL:V""running"":l"
Wolf chased after the pigs.  Two pigs went into the brick house.,m:CHASE:l TWO IN:l BRICK:l HOUSE:l
The pigs went in and discussed what to do; they closed and locked the windows and doors.,"IN:l (2h)#DO+ CLOSE ICL:S""closing window"" LOCK"
"The pigs said,"" What should we do?  Let's wait and see.""","5""panic"" (2h)#DO++:l 5""reassure"" SEE-SEE 5""reassure"""
Wolf arrived.,WOLF ARRIVE
The wolf looked at the house.  It looked different--it was made of brick. ,"(2h)BPCL:2""Looking at the house"":l HOUSE:l DIFFERENT:l LOOK:l BRICK+:l (2h)DCL:5""Bricks are all over the front house"":l LOOK-up-left:l"
"The wolf said, ""I'm ready to eat you three.  I'll do it.""",LOOK-up-left:l INFORM:l THREE:l PIG:l IX-1p READY EAT IX-2p:l TAKE-OVER:l FUTURE:l
"The three pigs said, ""No, we'll see about that.  Go ahead--try.""","THREE PIG (1h)5""hesitation"" SEE-SEE+ PROCEED 5""let's see"""
"The wolf looked toward the pigs and said, ""Fine.  Ready?..."" He took a deep breath and blew at the house.  ","LOOK:l FINE READY DCL:5""air inhaled and blown out"":l"
The wolf was surprised.  He had been confident that he would destroy the house.  He looked back at the house. ,IX-3p:i CONFIDENT FUTURE DESTROY:l THREE LOOK:l
The house was stiill standing; it was a strong house.  The wolf was surprised. ,"LOOK:l STRONG DCL:bent-B""roof intact"" LOOK:l"
"The wolf started to get angry.  When the three pigs realized that they were safe, they began to celebrate.  ","LOOK:l ANGRY THREE PIG IN (2)BCL:S""bracing themselves"" (2h)LOOK SAFE HOUSE HAPPY CELEBRATE"
"The wolf was getting more angry.  ""Again!"" He yelled. ""One, two, three..."" He took another deep breath and blew at the house. ","WOLF LOOK:l ANGRY AGAIN ONE TWO THREE DCL:5""air inhaled and blown out:l"
The house still stood strong.  The pigs started celebrating even more.  ,"(1h)5""surprised"" HOUSE STRONG PIG INCREASE CELEBRATE LOOK:l"
The wolf wondered what he should do.  He looked around the house and saw the chimney coming out from the roof. ,"LOOK:l ANGRY (2h)#DO+ LOOK:l SEE:o (2h)DCL:C""chimney"" ROOF IX-loc""up there"":o DCL:C""chimney"" IX-loc""up there"":o"
"""I could go up to the roof and down the chimney,"" the wolf thought, and he started climbing.  The three pigs stopped celebrating inside the house. ","IDEA IX-1p BPCL:V""walk up roof"" SCL:bent-1""wolf go down chimney"" CLIMB THREE PIG IN:l CELEBRATE 5""hesitation"""
The pigs felt the roof vibrating.  They looked up...,"FEEL VIBRATE+ ROOF DCL:B""roof shaking"" LOOK:o"
"...and realized that the wolf was trying to come down the chimney.  ""Ahh! Hurry!"" they said and hastily built a fire in the fireplace. ","IX-loc""up there"":o DCL:C""chimney"" HURRY WOOD GET PUT-AWAY ICL""light match and put in fireplace"" FIRE BCL""blow on fire"""
The pigs blew on the fire and it grew.,"BCL""blow on fire"" INCREASE FIRE+++ 5""panic"" LEAVE-THERE"
 The pigs looked up.  The wolf looked down the chimney and started to climb down.  His tail hung down under him.  The fire burned beneath him. ,"BPCL:F""eyes looking up"" WOLF IX-loc:o (2h)LCL:C""top of chimney"" BPCL:2""Jump into the chimney"" (1h)FIRE"
 The fire began to burn the wolf's tail.  The wolf threw himself out of the chimney; he flew out. ,"FIRE HOT FIRE WOLF BCL""holding onto wall"" SCREAM (2)BCL:5""Wolf push himself out of the chimney"" SCL:1""Wolf shoots out of the chimney"""
The wolf landed in a pond; a ball of steam rose from the pond.,"SCL:1""wolf shot into the air"" WATER (2h)DCL:crvd-L:""Pond"" SCL:crvd-V""Wolf falls into the pond"" DCL:5""steam up in the air"" BPCL:crvd-V""Wolf sits in the pond"""
"The wolf held his sore behind in relief, then ran away.  The three pigs happily celebrated and danced.  They lived together for ever after.  ","(2h)BCL""wolf holds his behind"" (2h)BPCL:crvd-1""Wolf runs away"" ESCAPE THREE PIG 5""surprised"" HAPPY TOGETHER CELEBRATE DANCE (1h)LIVE TOGETHER FROM-NOW-ON"
"Really, last weekend, I got together with twenty friends","REALLY PAST++ WEEKEND IX-1p (2h)PCL:C""group"" FRIEND IX-1p-pl-arc TWENTY"
"We, Deafies, went to Maine for white water rafting.",IX-1p-arc DEAF GO TO ns-MAINE fs-MAINE IX-3p:i WATER WHITE WATER BOAT
I arrived on Friday night.,REALLY IX-1p ARRIVE FRIDAY NIGHT
There were tents set up all over.,"REALLY MANY CAMP (2h)alt.LCL:crvd-5""tents all over"" SET-UP:r SET-UP:s SET-UP:t"
"There was a lot of beer everwhere, and people mingling.","BEER DCL:crvd-5""pile of beers"" REALLY EVERY+WHERE (2h)DCL:5""everywhere"" PEOPLE (2h)PCL:5""crowding"""
We stayed up very late. The next morning we woke up.,"IX-1p-pl-arc IX-1p-pl-arc 5""everything in order"" OVER-NIGHT WAKE-UP MORNING"
We had to be patient because we got up at seven o'clock in the morning.,MORNING PATIENT STAND-UP SEVEN MORNING
We were ready for our great adventure!,"READY FOR IX-1p-pl-arc GREAT fs-ADVENTURE 5""ok, let's see"""
We went in the bus after breakfast.,"#BUS DCL:crvd-5""bus moving"" ARRIVE IX-1p-arc (2h)alt.SCL:crvd-V""sitting down""++ OVER/AFTER EAT+MORNING"
"We got in the bus, took off, and arrived to one river.","IX-1p (2h)alt.SCL:crvd-V""sitting on bus""++ DCL:C""bus driving"" ARRIVE ONE RIVER"
"...I don't know, it started with a K.  It's a long word, that river.","5""I don't know"" fs-K SPELL LONG-TERM WORD IX-3p:j RIVER"
"It was close by, twenty minutes away from our camp ground.","IN RIGHT-HERE ns-MAINE TWENTY MINUTES FROM WHERE IX-loc-arc""campsite"" CAMP AREA"
We sat on the raft.,SIT ON fs-RAFT RAFT
I have to admit that it was my first time.,"IX-1p POSS-1p FIRST TIME ADMIT IX-1p 5""sheepish"""
I didn't know what to do--I thought it would feel like being on a boat on the water.  I thought it wasn't a big deal.  ,IX-1p NOT-KNOW #DO part:indef FEEL SAME ON BOAT WATER THINK (F)NONE
We started to sit down.,"IX-1p START SCL:crvd-V""sitting on raft""++ IX-loc:k 5""hesitation"""
We had a leader that sat at the back of the raft.,IX-1p-pl-arc HAVE LEADER
"There were eight of us in the raft,  and both people in front had to be hearing.",(1h)HAVE UNDERSTAND BOTH FRONT MUST HEARING
So I can follow how to row.,"#SO IX-1p CAN FOLLOW ICL""rowing"""
They will know when it is the right time to stop rowing or drag the paddle.,"KNOW WHEN RIGHT TIME STOP ICL""drag oar in water""+"
The leader would yell but we Deaf people cannot hear him in the back.,SCREAM #SO IX-1p-pl-arc DEAF CANNOT HEAR THUMB-IX-loc:k
So we sat down and got ready.,"#SO IX-1p (2h)alt.SCL:crvd-V""sitting down""+ 5""everything in order"" READY"
"The boat was really slow.  I thought, no problem.","DCL:B-L""raft floating down river"" REALLY SLOW IX-1p 5""this is nothing"""
I was rowing and thought it was boring.,"IX-1p ICL""rowing casually""++ IX-1p THINK 5""this is nothing"" BORE 5""this is nothing"" (2h)ICL""rowing casually""++"
I tapped my friend Tony.,"SAY IX-1p BCL:4""tapping person"" fs-TONY POSS-1p FRIEND"
"I tapped him and said, ""THAT's white water rafting?""","IX-1p BCL:bent-B""tapping person"" THAT IX-loc:p WHITE WATER BOAT"
The boat suddenly shot down; the rapids were churning all around us.,"BOAT SCL:bent-B-L""raft shooting down rapids"" (2h)alt.DCL:B-L""rapids"""
I flew out of the raft--I was dumbfounded.,"IX-1p SCL:bent-V""flying from seat"" IX-1p 5""dumbfounded"""
I was lost--I couldn't find the boat.  The boat came around...,IX-1p LOSE IX-1p CANNOT FIND/FIND-OUT BOAT
"...I waved at the raft, and they came and got me...","IX-1p BCL""waving from the water"" BOAT GET IX-1p"
"...and another guy, Mike Daisy, who also fell off.","AND OTHER MAN fs-MIKE fs-DAISY IX-3p:l SCL:bent-V""falling off"" WITH IX-1p (2h)SCL:bent-V""falling off"""
They pulled me back onto the raft.,"IX-1p 5""sheepish"" IX-3p:m BCL""pulling person out"" IX-1p IN ON BOAT"
We got back into our seats.  I was a bit shaken..,"IX-1p SCL:bent-V""sitting""+ IX-1p 5""whoa"""
I realized it was serious business.,"IX-1p REALIZE 5""alright now"" SERIOUS 5""alright now"" SERIOUS BUSINESS 5""alright now"""
I dug my foot into the side of the raft so I wouldn't fall again.,"IX-1p fs-FOOT BPCL:B""digging foot into side of raft"" MAKE REALLY IX-1p REFUSE FALL AGAIN BPCL:B""digging foot into side of raft"""
