translation,gloss
"The hearing person thought ""wow, he got excused!"".",EXCUSE THUMB-IX-3p (5-C-L)WOW
The deaf person continued driving and started to speed again.,DEAF DRIVE AGAIN SPEED
Another cop pulled them over.,"OTHER COP SCL:3""carspullover"""
The cop walked over and started talking.,"BPCL:bent-3""copwalkingovertocar"" TALKwg"
The Deaf person gestured he couldn't hear.,DEAF HEAR part
"The cop thought, ""nah"" and said, ""go ahead.""","B-L""goon"""
"The hearing person looked and thought, ""wow, he is lucky!"".",IX-3p HEARING LOOK (5-C-L)WOW LUCKY IX-3p
He drove for a long time.,DRIVE (1)FAR
"""He got excused two times!"", the hearing person thought.",EXCUSE TWO TIME IX-3p HEARING WONDER
It was long drive and the Deaf person was tired.,(1)FAR DEAF TIRE
The deaf person tapped the hearing person's shoulder and asked if he would mind switching.,"BCL:5""tapping"" NOT-MIND SCL:3""switchingseats"" NOT-MIND"
"Hearing person said, ""Ok, thats fine."" They switched seats.","IX-3p HEARING #OK FINE SCL:bent-V""switchingseats"""
"The deaf person said, ""You seem fine, I am going to sleep.""",DRIVE DEAF PERSON LEAVE-THERE IX-1p SLEEP
"The hearing person said, ""go ahead sleep"" as he drove.",HEARING SLEEP DRIVE
The hearing person decided to go ahead and speed up.,"PROCEED DCL:1""meterspeedingup"" SPEED"
"Sure enough, a cop began following the car.","REALLY ENOUGH IX-3p COP SCL:3""policecarpullsbehindcar"""
The siren flashed and the two cars pulled over.,"SIREN SCL:3""vehiclespullingover"""
"The hearing person thought, ""I can copy and act like the deaf person"".","SCL:3""vehiclespullingover"" HEARING ICL""pullingover"" THINK COPY DO DEAF READY"
The cop walked over to the car and started talking.,"COP SCL:1""personwalking"" TALKwg"
The hearing person gestured that he couldn't hear.,"TALKwg HEARING HEAR BCL""playingdumb"" HEAR BCL""playingdumb"""
"The cop said, ""Oh I see! My parents are Deaf"".",COP OH-I-SEE POSS-1p MOTHER+FATHER DEAF
"""I am a fluent signer,"" the cop said, and started signing.",IX-1p SKILL SIGN USE-SIGN-LANGUAGE
The hearing man was shocked the cop could sign and he knew that he had been caught!,HEARING SHOCK STUCK
This is the story of the three pigs.  ,STORY ABOUT THREE PIG
A mother took care of her three pigs.,THREE MOTHER CARE
When the three pigs grew up...,THREE PIG GROW-UP FINISH
She informed the three pigs that it was time for them to go away and be on their own.,INFORM IX-3p TIME THREE GO-AWAY fs-OWN
"She said ""go ahead and build your homes"".",GO-AWAY BUILD POSS-2p-pl HOUSE part
"""I will visit often,"" she said. ",IX-1p FUTURE VISIT+
"The three pigs said ""ok,"" and then left.",THREE PIG #OK GO-OUT
The three pigs went out looking for a location.,"PCL:3""threepigswalkingtogether"" LOOK-FOR SOMETHING/ONE AREA"
They finally found an area. They all seemed to agree...,FIND/FIND-OUT AREA GROUND AREA SEEM AGREE
... on which area each would have and went ahead to start setting them up.,POSS-2p POSS-1p HOUSE SET-UP SET-UP SET-UP PROCEED
Each pig went off in their own direction.,"ONE PIG SCL:1""pigwalking"""
One of the pig's tended to be lazy and just do things 'well enough'.,"SCL:1""personwalking"" IX-3p+ TEND POSS-3p CHARACTER LAZY GOOD+ENOUGH"
He didn't want a fancy house.,IX-3p HOUSE FANCY
He cut down some grass...,"ICL:B-L""chopping"" GRASS ICL:B-L""chopping"""
"...bundled the grass, and built his house with that.","ICL:1""bundlinggrass"" BUILD HOUSE BUILD HOUSE"
So the first pig had a grass house. ,GRASS HOUSE
"The next pig, well, he wasn't LAZY...",IX-3p PIG IX-loc LAZY
"But...  he didn't decorate a whole lot, either.  He was just average. ",BUT NOT DECORATE HARD AVERAGE IX-3p part
"To build his house, he chopped up trees.",BUILD HOUSE TREE CHOP
He built himself a house made of wood.,"ICL""makingboards"" BUILD HOUSE WOOD HOUSE"
"The third pig was a hard worker, and liked to decorate.",PIG IX-loc WORK HARD DECORATE
He tended to put a lot of effort into his work.,POUR-SWEAT DECORATE TEND POSS-3p
"He built a (wood, no) brick house.",IX-3p BUILD HOUSE WOOD FROM BRICK
He slowly and laboriously laid the bricks.  He slowly built the house.,"MAKE ICL:5""spreadingmortar"" MAKE ICL:5""spreadingmortar"" BUILD CL:5""gettingbigger"""
It was a beautiful brick house.,BEAUTIFUL BRICK HOUSE
There is a wood house.,IX-loc WOOD HOUSE
"Again, there is the grass house.",GRASS HOUSE
Then what happened was a wolf arrived in the area,MISTAKE HAPPEN ARRIVE AREA WOLF
"""I smell pigs.  Where are the pigs that smell so delicious?""  thought the wolf.",WOLF SMELL PIG DELICIOUS WHERE
"A wolf saw the three pigs; they all screamed and hid, each in his own house.",SEE THREE PIG THREE #ALL THREE HIDE HIDE HIDE
The wolf went to the grass house and looked it over.,"WOLF BPCL:5""walking"" TO IX-3p HOUSE GRASS DCL:5""wall"""
"""I warn you, get out or else I will snatch you and eat you up!"" Wolf said.",WARN IX-2p IX-1p TAKE-OVER EAT EAT-UP FUTURE
"The pig refused. He closed and locked the door, sat, and waited. ","PIG IX-loc BCL:5""scared"" REFUSE CLOSE ICL:S""locking"" LOCK SIT WAIT"
"The wolf looked at the pig and said, ""Ok, I warned you. One... two... three...""",PIG LOOK #OK WARN part ONE TWO THREE
The wolf inhaled deeply and blew at the house.  The grass house blew away.  ,"HOUSE DCL:5""grassblowingaway"""
The grass house was blown away.  The pig looked around in shock.,"GRASS BLOWN-AWAY BCL""shocked"" FINISH"
The pig looked up to see the wolf staring at him. ,LOOK SEE WOLF
He looked and got scared.  He got up and ran to the wood house.,LOOK SCARE GET-UP RUN
He arrived at the wood house.,ARRIVE IX-3p WOOD HOUSE
The pig went into the wood house.  He and his brother asked themselves what they should do.  They sat down together.,"IN BROTHER IX-3p-pl-2:k/m DCL:5-C""talkingbackandforth"" #DO SCL:bent-V""sittingdown"""
"The pig, I mean, the wolf arrived and stared at him.","PIG WOLF ARRIVE LOOK BCL""handsonthehips"""
"Wolf said, ""I warned you, ONE... TWO... THREE...""",WARN ONE TWO THREE
Wolf inhaled deeply and then blew the house away.,"THREE DCL:5""airinhaled"" BLOW HOUSE DCL:5""sticksblowingaway"""
"The two pigs were left under the open air; they were sitting, looking around, and saw the wolf!","TWO PIG LEAVE-THERE SCL:bent-V""sitting"" LOOK-AROUND"
"Wolf looked at them and said,"" I am ready to catch and eat you!""",WOLF LOOK READY IX-1p TAKE-OVER EAT EAT-UP
"Wolf reached down to attack, but two pigs ran away towards the brick house just before Wolf could catch them.","BCL:5""attacking"" MISTAKE TWO PCL:V""running"""
Wolf chased after the pigs.  Two pigs went into the brick house.,CHASE TWO IN BRICK HOUSE
The pigs went in and discussed what to do; they closed and locked the windows and doors.,"IN #DO CLOSE ICL:S""closingwindow"" LOCK"
"The pigs said,"" What should we do?  Let's wait and see.""",#DO++ SEE-SEE
Wolf arrived.,WOLF ARRIVE
The wolf looked at the house.  It looked different--it was made of brick. ,"BPCL:2""Lookingatthehouse"" HOUSE DIFFERENT LOOK BRICK+ DCL:5""Bricksarealloverthefronthouse"" LOOK-up-left"
"The wolf said, ""I'm ready to eat you three.  I'll do it.""",LOOK-up-left INFORM THREE PIG IX-1p READY EAT IX-2p TAKE-OVER FUTURE
"The three pigs said, ""No, we'll see about that.  Go ahead--try.""",THREE PIG SEE-SEE PROCEED
"The wolf looked toward the pigs and said, ""Fine.  Ready?..."" He took a deep breath and blew at the house.  ","LOOK FINE READY DCL:5""airinhaledandblownout"""
The wolf was surprised.  He had been confident that he would destroy the house.  He looked back at the house. ,IX-3p CONFIDENT FUTURE DESTROY THREE LOOK
The house was stiill standing; it was a strong house.  The wolf was surprised. ,"LOOK STRONG DCL:bent-B""roofintact"" LOOK"
"The wolf started to get angry.  When the three pigs realized that they were safe, they began to celebrate.  ","LOOK ANGRY THREE PIG IN (2)BCL:S""bracingthemselves"" LOOK SAFE HOUSE HAPPY CELEBRATE"
"The wolf was getting more angry.  ""Again!"" He yelled. ""One, two, three..."" He took another deep breath and blew at the house. ","WOLF LOOK ANGRY AGAIN ONE TWO THREE DCL:5""airinhaledandblownout"
The house still stood strong.  The pigs started celebrating even more.  ,HOUSE STRONG PIG INCREASE CELEBRATE LOOK
The wolf wondered what he should do.  He looked around the house and saw the chimney coming out from the roof. ,"LOOK ANGRY #DO LOOK SEE DCL:C""chimney"" ROOF IX-loc""upthere"" DCL:C""chimney"" IX-loc""upthere"""
"""I could go up to the roof and down the chimney,"" the wolf thought, and he started climbing.  The three pigs stopped celebrating inside the house. ","IDEA IX-1p BPCL:V""walkuproof"" SCL:bent-1""wolfgodownchimney"" CLIMB THREE PIG IN CELEBRATE"
The pigs felt the roof vibrating.  They looked up...,"FEEL VIBRATE ROOF DCL:B""roofshaking"" LOOK"
"...and realized that the wolf was trying to come down the chimney.  ""Ahh! Hurry!"" they said and hastily built a fire in the fireplace. ","IX-loc""upthere"" DCL:C""chimney"" HURRY WOOD GET PUT-AWAY ICL""lightmatchandputinfireplace"" FIRE BCL""blowonfire"""
The pigs blew on the fire and it grew.,"BCL""blowonfire"" INCREASE FIRE LEAVE-THERE"
 The pigs looked up.  The wolf looked down the chimney and started to climb down.  His tail hung down under him.  The fire burned beneath him. ,"BPCL:F""eyeslookingup"" WOLF IX-loc LCL:C""topofchimney"" BPCL:2""Jumpintothechimney"" FIRE"
 The fire began to burn the wolf's tail.  The wolf threw himself out of the chimney; he flew out. ,"FIRE HOT FIRE WOLF BCL""holdingontowall"" SCREAM (2)BCL:5""Wolfpushhimselfoutofthechimney"" SCL:1""Wolfshootsoutofthechimney"""
The wolf landed in a pond; a ball of steam rose from the pond.,"SCL:1""wolfshotintotheair"" WATER DCL:crvd-L:""Pond"" SCL:crvd-V""Wolffallsintothepond"" DCL:5""steamupintheair"" BPCL:crvd-V""Wolfsitsinthepond"""
"The wolf held his sore behind in relief, then ran away.  The three pigs happily celebrated and danced.  They lived together for ever after.  ","BCL""wolfholdshisbehind"" BPCL:crvd-1""Wolfrunsaway"" ESCAPE THREE PIG HAPPY TOGETHER CELEBRATE DANCE LIVE TOGETHER FROM-NOW-ON"
"Really, last weekend, I got together with twenty friends","REALLY PAST WEEKEND IX-1p PCL:C""group"" FRIEND IX-1p-pl-arc TWENTY"
"We, Deafies, went to Maine for white water rafting.",IX-1p-arc DEAF GO TO ns-MAINE fs-MAINE IX-3p WATER WHITE WATER BOAT
I arrived on Friday night.,REALLY IX-1p ARRIVE FRIDAY NIGHT
There were tents set up all over.,"REALLY MANY CAMP LCL:crvd-5""tentsallover"" SET-UP SET-UP SET-UP"
"There was a lot of beer everwhere, and people mingling.","BEER DCL:crvd-5""pileofbeers"" REALLY EVERY+WHERE DCL:5""everywhere"" PEOPLE PCL:5""crowding"""
We stayed up very late. The next morning we woke up.,IX-1p-pl-arc IX-1p-pl-arc OVER-NIGHT WAKE-UP MORNING
We had to be patient because we got up at seven o'clock in the morning.,MORNING PATIENT STAND-UP SEVEN MORNING
We were ready for our great adventure!,READY FOR IX-1p-pl-arc GREAT fs-ADVENTURE
We went in the bus after breakfast.,"#BUS DCL:crvd-5""busmoving"" ARRIVE IX-1p-arc SCL:crvd-V""sittingdown"" OVER/AFTER EAT+MORNING"
"We got in the bus, took off, and arrived to one river.","IX-1p SCL:crvd-V""sittingonbus"" DCL:C""busdriving"" ARRIVE ONE RIVER"
"...I don't know, it started with a K.  It's a long word, that river.",fs-K SPELL LONG-TERM WORD IX-3p RIVER
"It was close by, twenty minutes away from our camp ground.","IN RIGHT-HERE ns-MAINE TWENTY MINUTES FROM WHERE IX-loc-arc""campsite"" CAMP AREA"
We sat on the raft.,SIT ON fs-RAFT RAFT
I have to admit that it was my first time.,IX-1p POSS-1p FIRST TIME ADMIT IX-1p
I didn't know what to do--I thought it would feel like being on a boat on the water.  I thought it wasn't a big deal.  ,IX-1p NOT-KNOW #DO part FEEL SAME ON BOAT WATER THINK (F)NONE
We started to sit down.,"IX-1p START SCL:crvd-V""sittingonraft"" IX-loc"
We had a leader that sat at the back of the raft.,IX-1p-pl-arc HAVE LEADER
"There were eight of us in the raft,  and both people in front had to be hearing.",HAVE UNDERSTAND BOTH FRONT MUST HEARING
So I can follow how to row.,"#SO IX-1p CAN FOLLOW ICL""rowing"""
They will know when it is the right time to stop rowing or drag the paddle.,"KNOW WHEN RIGHT TIME STOP ICL""dragoarinwater"""
The leader would yell but we Deaf people cannot hear him in the back.,SCREAM #SO IX-1p-pl-arc DEAF CANNOT HEAR THUMB-IX-loc
So we sat down and got ready.,"#SO IX-1p SCL:crvd-V""sittingdown"" READY"
"The boat was really slow.  I thought, no problem.","DCL:B-L""raftfloatingdownriver"" REALLY SLOW IX-1p"
I was rowing and thought it was boring.,"IX-1p ICL""rowingcasually"" IX-1p THINK BORE ICL""rowingcasually"""
I tapped my friend Tony.,"SAY IX-1p BCL:4""tappingperson"" fs-TONY POSS-1p FRIEND"
"I tapped him and said, ""THAT's white water rafting?""","IX-1p BCL:bent-B""tappingperson"" THAT IX-loc WHITE WATER BOAT"
The boat suddenly shot down; the rapids were churning all around us.,"BOAT SCL:bent-B-L""raftshootingdownrapids"" DCL:B-L""rapids"""
I flew out of the raft--I was dumbfounded.,"IX-1p SCL:bent-V""flyingfromseat"" IX-1p"
I was lost--I couldn't find the boat.  The boat came around...,IX-1p LOSE IX-1p CANNOT FIND/FIND-OUT BOAT
"...I waved at the raft, and they came and got me...","IX-1p BCL""wavingfromthewater"" BOAT GET IX-1p"
"...and another guy, Mike Daisy, who also fell off.","AND OTHER MAN fs-MIKE fs-DAISY IX-3p SCL:bent-V""fallingoff"" WITH IX-1p SCL:bent-V""fallingoff"""
They pulled me back onto the raft.,"IX-1p IX-3p BCL""pullingpersonout"" IX-1p IN ON BOAT"
We got back into our seats.  I was a bit shaken..,"IX-1p SCL:bent-V""sitting"" IX-1p"
I realized it was serious business.,IX-1p REALIZE SERIOUS SERIOUS BUSINESS
I dug my foot into the side of the raft so I wouldn't fall again.,"IX-1p fs-FOOT BPCL:B""diggingfootintosideofraft"" MAKE REALLY IX-1p REFUSE FALL AGAIN BPCL:B""diggingfootintosideofraft"""
"There was waving while we were rowing, and people fell off the raft.","ICL""rowing"" SCL:B-L""raftonrapids"" SOME SCL:bent-V""fallingoff"" FINISH"
It was fun all day and we had a good time.  We decided to take a break.,#FUN GOOD TIME ALL-DAY TAKE-BREAK
We pulled over for a lunch break.,"HAVE EAT+NOON TAKE-BREAK IX-1p SCL:B-L""pullingover"""
We had a choice of steak or chicken.,HAVE STEAK #OR CHICKEN CHOICE
"I went for the steak--I love steak.  We ate quickly, ",IX-1p GO-OUT FOR STEAK IX-1p KISS-FIST STEAK SELF-1p IX-1p GRAB-CHANCE EAT
...and when that was done we got on the raft again,"ETC. FINISH SCL:bent-V""sittingdown"" ON fs-RAFT AGAIN"
"The raft headed down the river.  The man in the back, our leader,... ","DCL:B-L""boatmovingforward"" IX-3p MAN WHO LEAD IX-1p-pl-arc"
"He warned us that later, further down, would be be tougher.",THUMB-IX-3p WARN SAY LATER IX-loc TOUGH
He expected a bunch of us to fall out.,"REALLY EXPECT MANY IX-1p-pl-arc SCL:bent-V""fallout"""
"I looked at him and said OK, that is fine.",IX-1p LOOK #OK FINE
"The raft went down some rapids--really, it was fifteen feet straight down","FINE REALLY FIFTEEN fs-FEET SCL:bent-B-L""raftdown"""
I braced myself as we went down--I was expecting to fall out.,"IX-1p BCL""bracingself"" EXPECT SCL:bent-V""fallout"" IX-1p BCL""bracingself"""
We went down and many people fell off.,"REALLY MANY SCL:bent-V""fallingout"""
The only left was me and Mike Daisy. It's ironic that us two stayed on.  It is strange.,LEAVE-THERE IX-1p fs-MIKE fs-DAISY SARCASM STRANGE
"It is ironic because we both fell before,",SARCASM FALL PAST
"...but he and I were the ones to ""survive"" that drop.","BUT IX-1p-pl-2 STILL LIVE THAT SCL:bent-B-L""raftdropping"""
I pulled people back onto the raft.,"IX-1p BCL""pullingpeoplefromthewater"""
One woman who was riding with us...,REALLY ONE WOW ONE WOMAN IX-1p RIDE WITH IX-3p-pl-arc
...was stuck under the boat and could not breathe for a while.,"STUCK LCL:B-L""raft"" BOAT CANNOT BREATHE FOR 1-MINUTE"
I reached under the raft and found her.,"IX-1p BCL""reachingunderraft"" FIND/FIND-OUT fs-HER"
I held my paddle out to her.,"ICL:S""reachingoutwithpaddle"" GIFT POSS-1p ROW/PADDLE fs-POLE ICL:S""reachingoutwithpaddle"""
I pulled her close with the paddle and then pulled her back on.,"BCL""reachingoutwithpaddle"" BCL""pullingpaddle"" BCL""grabbingwoman"" BCL""pullingwomanup"""
She was coughing and I thought maybe we would have to do CPR on her.,IX-3p COUGH THINK MAYBE MUST DO fs-CPR ON IX-3p
But she spit up the water.,"BUT REALLY SPIT WATER BCL""coughingoutwater"""
"She threw up a little, it was really nothing big.","VOMIT LITTLE-BIT FINISH REALLY (F)NONE HEAD-COLD ""quote"" CONCEPT DCL:1""spittingout"""
"Really, everything was fine; the girl was worried .",REALLY EVERY+THING FINE IX-3p GIRL WORRY
I arrived...,IX-1p ARRIVE
 ...and called it a day.  We pulled over.,"IX-1p NAME fs-IT fs-DAY FINISH SCL:3""pullingover"""
We got back on the bus and arrived at the campground.,"SCL:bent-V""sitting"" ON #BUS DCL:C""busmoving"" ARRIVE CAMP GROUND"
Most of us got in the spa.,"MOST IX-1p-pl-arc SCL:bent-V""sitting"" ON fs-SPA"
We just sat and relaxed--Aaahhh...,"SCL:bent-V""sitting"" RELAX"
